"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001138.5,165067,166566,UBP6,plus,850562,
NC_001138.5,166746,167258,MIC19,minus,850563,
NC_001138.5,167437,167525,SUP11,plus,850564,
NC_001138.5,167888,168496,DCV1,plus,850565,
NC_001138.5,169224,169310,,plus,850566,
NC_001138.5,169922,172285,IOC3,plus,850567,
NC_001138.5,172537,173877,CMK1,minus,850568,
NC_001138.5,174265,176391,GSY1,minus,850569,
NC_001138.5,177042,180743,AIP5,minus,850570,
NC_001138.5,180974,181044,,minus,850571,
NC_001138.5,182274,182861,IGD1,minus,850572,
NC_001138.5,183131,184222,,minus,850573,
NC_001138.5,184502,191338,FAB1,plus,850574,
NC_001138.5,191513,191613,,minus,850575,
NC_001138.5,192737,193435,CSS2,plus,850576,
NC_001138.5,194812,196314,ATG18,plus,850577,
NC_001138.5,196833,199034,ROG3,plus,850578,
NC_001138.5,199299,199813,,minus,9164891,
NC_001138.5,199874,201709,PES4,plus,850579,
NC_001138.5,201960,203433,LSB3,minus,850580,
NC_001138.5,203743,204750,HIS2,minus,850581,
NC_001138.5,204924,204996,,minus,850582,
NC_001138.5,205748,206257,ULI1,minus,850583,
NC_001138.5,207452,208297,ECO1,plus,850584,
NC_001138.5,208413,210068,CDC14,minus,850585,
NC_001138.5,210619,210707,SUP6,minus,850586,
NC_001138.5,210937,212973,PTR3,plus,850587,
NC_001138.5,213312,216419,MET10,plus,850588,
NC_001138.5,216594,220106,SMC2,minus,850589,
NC_001138.5,220507,221418,RPL2A,minus,850590,
NC_001138.5,221714,221967,,plus,9164890,
NC_001138.5,222090,222959,RRT5,minus,850591,
NC_001138.5,223258,223437,RPL29,minus,850592,
NC_001138.5,223710,223973,MIN10,minus,1466402,
NC_001138.5,224326,224769,QCR6,minus,850593,
NC_001138.5,225020,225958,PHO4,minus,850594,
NC_001138.5,226121,226465,,minus,850595,
NC_001138.5,226688,226760,,minus,850596,
NC_001138.5,226963,227337,CDC26,plus,850597,
NC_001138.5,227513,229186,RSC8,minus,850598,
NC_001138.5,229380,231941,IRC5,plus,850599,
NC_001138.5,232012,233544,OSW7,minus,850600,
NC_001138.5,234242,237250,SAP155,plus,850601,
NC_001138.5,237368,238255,ERJ5,minus,850602,
NC_001138.5,238458,239060,KEG1,plus,850603,
NC_001138.5,239114,239827,IRC6,minus,850604,
NC_001138.5,239992,241437,DUG1,minus,850605,
NC_001138.5,241998,242999,,plus,850606,
NC_001138.5,243074,244159,CNN1,minus,850607,
NC_001138.5,244279,245166,BNA6,minus,850608,
NC_001138.5,246146,248134,RMD8,plus,850609,
NC_001138.5,248523,248894,YMR31,plus,850610,
NC_001138.5,249066,249866,PRE4,minus,850611,
NC_001138.5,250163,251803,RET2,minus,850612,
NC_001138.5,252505,253329,RPN12,plus,850613,
NC_001138.5,253592,255049,HXK1,minus,850614,
NC_001138.5,258855,259433,,minus,850615,
NC_001138.5,264204,265226,IRC7,plus,850616,
NC_001138.5,269061,269516,,plus,850618,
