"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001136.10,87512,87982,NHP2,plus,851319,
NC_001136.10,88248,89864,GLE1,plus,851320,
NC_001136.10,90176,92464,,plus,851321,
NC_001136.10,92762,93745,HEM3,minus,851322,
NC_001136.10,94605,95786,RTN2,plus,851323,
NC_001136.10,96082,97953,ACK1,minus,851324,
NC_001136.10,98475,99224,MRPL11,plus,851325,
NC_001136.10,99561,100421,TRM8,plus,851326,
NC_001136.10,100501,101067,MGT1,minus,851327,
NC_001136.10,101290,103353,,minus,851328,
NC_001136.10,103649,104551,GGC1,minus,851329,
NC_001136.10,104917,106494,ASF2,minus,851330,
NC_001136.10,107208,111029,SEC31,plus,851332,
NC_001136.10,111580,114234,SNF3,plus,851333,
NC_001136.10,114672,115799,NUS1,plus,851334,
NC_001136.10,116321,116866,ARF1,plus,851335,
NC_001136.10,117664,118517,RPL35A,plus,851336,
NC_001136.10,118707,121592,UFD2,minus,851337,
NC_001136.10,122216,123589,RBS1,plus,851338,
NC_001136.10,123865,124998,PPH22,minus,851339,
NC_001136.10,125616,126449,,plus,851340,
NC_001136.10,126787,130002,VMA1,plus,851342,
NC_001136.10,130407,130484,RPL41A,minus,851344,
NC_001136.10,130871,131833,,minus,851345,
NC_001136.10,133437,134723,LYS20,plus,851346,
NC_001136.10,135179,135436,INH1,plus,851347,
NC_001136.10,135896,137539,,plus,851374,
NC_001136.10,138291,139205,PCL9,plus,851375,
NC_001136.10,139522,141114,DLD2,plus,851376,
NC_001136.10,141209,141721,,minus,851377,
NC_001136.10,142097,144223,,plus,851378,
NC_001136.10,144484,145518,AIR2,minus,851379,
NC_001136.10,145826,147589,DLD1,minus,851380,
NC_001136.10,148191,149078,PAR32,plus,851381,
NC_001136.10,149203,155640,GLT1,minus,851383,
NC_001136.10,156318,157904,UGA3,plus,851384,
NC_001136.10,158064,158735,UGX2,minus,851385,
NC_001136.10,159604,160764,SFA1,plus,851386,
NC_001136.10,160995,163154,NRP1,minus,851387,
NC_001136.10,163449,164042,FAP7,minus,851388,
NC_001136.10,164290,164865,CDC36,plus,851389,
NC_001136.10,164987,167254,CDC9,minus,851391,
NC_001136.10,167714,169078,ENT1,plus,851392,
NC_001136.10,169366,169608,MHF2,minus,1466431,
NC_001136.10,170410,171930,DHH1,minus,851394,
NC_001136.10,172182,172313,,plus,851395,
NC_001136.10,172481,174028,STE7,plus,851396,
NC_001136.10,174232,174588,,minus,851398,
NC_001136.10,174918,176486,CMR1,plus,851399,
NC_001136.10,176773,178056,CLB3,plus,851400,
NC_001136.10,178334,181039,MSH5,plus,851401,
NC_001136.10,181186,183018,SAS10,minus,851403,
NC_001136.10,183343,184611,RPC53,plus,851404,
NC_001136.10,184925,187918,ATG9,plus,851406,
NC_001136.10,188154,190586,NOP14,minus,851407,
NC_001136.10,190924,192261,RPN5,plus,851408,
NC_001136.10,192750,194225,LDB17,plus,851409,
NC_001136.10,194571,198176,COP1,minus,851410,
NC_001136.10,198662,199732,,minus,851411,
NC_001136.10,199996,201582,CCT4,plus,851412,
NC_001136.10,201719,202570,CRD1,minus,851413,
NC_001136.10,203039,205111,BPL1,plus,851414,
NC_001136.10,205360,210561,RPO21,minus,851415,
NC_001136.10,211375,212046,SCM3,minus,851416,
NC_001136.10,213351,215642,RGT2,plus,851417,
NC_001136.10,216529,217074,ARF2,plus,851418,
NC_001136.10,217600,218367,RPL35B,plus,851419,
NC_001136.10,218680,219288,RDI1,minus,851420,
NC_001136.10,219662,220771,PPH21,minus,851421,
NC_001136.10,221724,221801,RPL41B,minus,851422,
NC_001136.10,222427,223740,SRF1,plus,851423,
NC_001136.10,224304,226751,CDC53,plus,851424,
NC_001136.10,227393,228715,LYS21,plus,851425,
NC_001136.10,229171,229431,STF1,plus,851426,
NC_001136.10,229906,230527,RPP1B,plus,851427,
NC_001136.10,231024,231899,,plus,851428,
NC_001136.10,232652,233887,VCX1,plus,851429,
NC_001136.10,234927,235853,PCL2,plus,851430,
NC_001136.10,236157,238664,CDC48,minus,851431,
NC_001136.10,239019,239606,HNT1,minus,851432,
NC_001136.10,240259,241197,,plus,851433,
NC_001136.10,241418,241840,SNA4,plus,851434,
NC_001136.10,242552,244981,UBP1,plus,851435,
NC_001136.10,245133,245582,EXP1,minus,851436,
NC_001136.10,245923,246447,YFH1,plus,851437,
NC_001136.10,246689,247612,HEM25,minus,851439,
NC_001136.10,248581,251238,CYK3,plus,851440,
NC_001136.10,251566,253746,NUP84,plus,851441,
NC_001136.10,253995,255126,IWR1,minus,851442,
NC_001136.10,255604,256530,,plus,851444,
NC_001136.10,256633,258555,ATG20,minus,851445,
NC_001136.10,258915,263225,TRM3,plus,851446,
NC_001136.10,263313,264110,RRP42,minus,851447,
NC_001136.10,264512,264964,TMA17,minus,851448,
NC_001136.10,265258,267201,,minus,851449,
NC_001136.10,267698,268699,KIN28,plus,851450,
NC_001136.10,268921,269976,MSS2,plus,851451,
NC_001136.10,270222,271901,PHO2,minus,851452,
NC_001136.10,272389,273597,NSE4,plus,851453,
NC_001136.10,273653,274876,QRI7,minus,851454,
NC_001136.10,275148,276581,QRI1,minus,851455,
NC_001136.10,276872,280165,POL3,plus,851456,
NC_001136.10,280307,281848,DUN1,minus,851457,
NC_001136.10,282112,283176,GET3,minus,851458,
NC_001136.10,283419,284444,BUG1,plus,851459,
NC_001136.10,284581,285165,SNU23,minus,851460,
NC_001136.10,285391,286695,RPN6,minus,851461,
NC_001136.10,287059,289512,PMT1,plus,851462,
NC_001136.10,289909,292140,PMT5,plus,851464,
NC_001136.10,292781,293221,SRP14,plus,851466,
NC_001136.10,293392,294759,UBX3,minus,851467,
NC_001136.10,295034,296329,RAM1,minus,851468,
NC_001136.10,296820,298274,NUR1,plus,851469,
NC_001136.10,298417,300003,ASM4,minus,851470,
NC_001136.10,300214,300999,LUC7,minus,851471,
NC_001136.10,301413,302234,,plus,851472,
NC_001136.10,302464,302670,,minus,851473,
NC_001136.10,303211,304848,NDE2,plus,851474,
NC_001136.10,305237,306577,SUB2,plus,851475,
NC_001136.10,306926,307789,RPS16B,minus,851476,
NC_001136.10,308424,309388,RPL13A,plus,851477,
NC_001136.10,309802,310122,RPP1A,minus,851478,
NC_001136.10,310642,312471,THI3,minus,851479,
NC_001136.10,312951,314748,MRK1,minus,851480,
NC_001136.10,315357,316388,MDH3,minus,851481,
NC_001136.10,316971,320120,VAM6,minus,851482,
NC_001136.10,320668,321552,RXT3,minus,851483,
NC_001136.10,322226,322988,RPL31A,plus,851484,
NC_001136.10,323217,323471,,minus,9164876,
NC_001136.10,324047,326149,BRE1,minus,851485,
NC_001136.10,326613,329567,AHK1,plus,851486,
NC_001136.10,329836,330447,YET3,minus,851487,
NC_001136.10,331024,332940,BDF2,plus,851488,
NC_001136.10,333121,333810,CBS1,minus,851491,
NC_001136.10,334217,334396,COX9,minus,851492,
NC_001136.10,334835,336121,IDP1,plus,851493,
NC_001136.10,336249,337277,PEX19,minus,851494,
NC_001136.10,337487,338070,UBC9,plus,851495,
NC_001136.10,338272,340134,SYO1,minus,851497,
NC_001136.10,340628,340798,RPS29B,minus,851498,
NC_001136.10,341619,343985,TSR1,plus,851499,
NC_001136.10,344237,344953,RAD59,minus,851500,
NC_001136.10,345665,351037,USO1,plus,851501,
NC_001136.10,351434,352420,,plus,851502,
NC_001136.10,352877,355378,MBP1,plus,851503,
NC_001136.10,355674,356759,PSA1,minus,851504,
NC_001136.10,359577,359672,,plus,851505,
NC_001136.10,359825,361285,MCH1,minus,851506,
NC_001136.10,361699,362256,PBP4,minus,851507,
NC_001136.10,362672,363583,SLC1,minus,851508,
NC_001136.10,363952,364779,LHP1,plus,851509,
NC_001136.10,365068,365874,KNH1,minus,851511,
NC_001136.10,366739,368211,STP4,minus,851512,
NC_001136.10,369771,370706,SIT4,plus,851513,
NC_001136.10,371240,371761,NPC2,plus,851514,
NC_001136.10,372248,372535,MRP10,plus,851515,
NC_001136.10,372688,373608,FAD1,minus,851516,
NC_001136.10,373967,375289,MTF2,minus,851517,
NC_001136.10,375680,376480,PRP11,minus,851518,
NC_001136.10,376757,378445,SIR2,minus,851520,
NC_001136.10,378874,381438,NAT1,minus,851521,
NC_001136.10,381985,384081,PRM7,minus,851522,
NC_001136.10,384601,385587,BSC1,minus,851524,
NC_001136.10,387513,388901,PUS9,minus,851525,
NC_001136.10,389172,392057,GPR1,minus,851527,
NC_001136.10,392659,393912,SLM3,minus,851529,
NC_001136.10,394217,397204,DBP10,plus,851530,
NC_001136.10,397537,399129,PRP9,plus,851531,
NC_001136.10,399340,400638,ARP2,plus,851532,
NC_001136.10,400997,403291,MPS1,minus,851533,
NC_001136.10,403695,404957,MRX9,minus,851535,
NC_001136.10,405344,407206,RTK1,minus,851536,
NC_001136.10,408451,409857,DIA3,minus,851537,
NC_001136.10,409808,410056,,minus,13393611,
NC_001136.10,410379,410451,,plus,851538,
NC_001136.10,411825,413000,GPD1,plus,851539,
NC_001136.10,413953,414888,GPM2,plus,851541,
NC_001136.10,415113,416708,RPN4,minus,851542,
NC_001136.10,417663,421514,OSH2,minus,851543,
NC_001136.10,422833,423510,ERP3,minus,851544,
NC_001136.10,424209,425732,CDC7,plus,851545,
NC_001136.10,426002,426934,TSC13,minus,851547,
NC_001136.10,427364,428347,NOP1,plus,851548,
NC_001136.10,429067,430926,SLX5,plus,851549,
NC_001136.10,431108,431517,,minus,851550,
NC_001136.10,432330,433025,GRX6,plus,851551,
NC_001136.10,432925,433248,,minus,851553,
NC_001136.10,433497,433994,APC11,plus,851554,
NC_001136.10,434264,434336,,minus,851555,
NC_001136.10,436567,436824,,minus,3799969,
NC_001136.10,437772,437853,,plus,851556,
NC_001136.10,438047,439360,RPT2,plus,851557,
NC_001136.10,439909,440754,PTC1,plus,851558,
NC_001136.10,441014,442309,MED2,minus,851559,
NC_001136.10,443029,443511,ATP16,plus,851560,
NC_001136.10,444683,446383,MCD1,plus,851561,
NC_001136.10,446967,447578,NHP10,minus,851562,
NC_001136.10,447984,449276,RMD1,plus,851563,
NC_001136.10,450220,452475,NTH1,minus,851564,
NC_001136.10,453045,453650,YRB1,plus,851565,
NC_001136.10,454122,454754,RCR2,plus,851566,
NC_001136.10,454782,454904,,plus,1466432,
NC_001136.10,455201,456583,RAD57,plus,851567,
NC_001136.10,456836,458103,MAF1,minus,851568,
NC_001136.10,458542,461247,SOK1,minus,851569,
NC_001136.10,461842,462516,TRP1,plus,851570,
NC_001136.10,463434,464996,GAL3,plus,851572,
NC_001136.10,465051,465383,,minus,851573,
NC_001136.10,465919,470424,SNQ2,plus,851574,
NC_001136.10,471853,472941,RPL4B,plus,851575,
NC_001136.10,473157,473783,PSF1,plus,851576,
NC_001136.10,474046,475989,RAD61,plus,851577,
NC_001136.10,477797,478285,HED1,plus,4036073,
NC_001136.10,478474,478758,DAD1,minus,851579,
NC_001136.10,479115,482267,KCS1,minus,851580,
NC_001136.10,482670,483860,,minus,851581,
NC_001136.10,484163,485365,GCV1,minus,851582,
NC_001136.10,485746,486444,DAS2,minus,851583,
NC_001136.10,486804,488003,FAL1,plus,851584,
NC_001136.10,488072,488662,ATG31,minus,851585,
NC_001136.10,488797,488870,,minus,851586,
NC_001136.10,489508,490896,SES1,plus,851587,
NC_001136.10,491515,492324,RPS11A,plus,851589,
NC_001136.10,492556,494268,NSI1,minus,851590,
NC_001136.10,494649,497318,VPS54,minus,851591,
NC_001136.10,497835,500879,REG1,minus,851592,
NC_001136.10,501100,501414,,plus,851593,
NC_001136.10,501753,503273,RAD28,minus,851594,
NC_001136.10,503498,503863,MIX14,plus,851595,
NC_001136.10,504099,504695,PST2,minus,851596,
NC_001136.10,508147,509109,MRH1,plus,851597,
NC_001136.10,509737,512109,LYS14,minus,851598,
NC_001136.10,514043,519356,,minus,851599,
NC_001136.10,518040,519356,,minus,851600,
NC_001136.10,519743,519826,,plus,851601,
NC_001136.10,520516,520692,,minus,851602,
NC_001136.10,520972,521043,,plus,851603,
NC_001136.10,521314,521469,,plus,851604,
NC_001136.10,521816,522928,ARO3,plus,851605,
NC_001136.10,523211,524713,EHD3,minus,851606,
NC_001136.10,525440,527215,KRS1,plus,851607,
NC_001136.10,527422,530697,ENA5,minus,851608,
NC_001136.10,531307,534582,ENA2,minus,851609,
NC_001136.10,535192,538467,ENA1,minus,851610,
NC_001136.10,539803,540414,RSM10,plus,851611,
NC_001136.10,540601,541203,,minus,851612,
NC_001136.10,541602,541700,,minus,9164877,
NC_001136.10,542674,543369,NRG1,minus,851613,
NC_001136.10,546642,547628,HEM13,plus,851614,
NC_001136.10,547978,548310,RPC11,minus,851615,
NC_001136.10,548762,550576,BAP3,minus,851616,
NC_001136.10,551860,552948,HEM12,plus,851617,
NC_001136.10,553254,555152,VMS1,plus,851618,
NC_001136.10,555726,556472,TPI1,minus,851620,
NC_001136.10,557056,558060,DET1,minus,851621,
NC_001136.10,558511,560625,DBF4,minus,851623,
NC_001136.10,561440,562327,CDC34,minus,851624,
NC_001136.10,563527,564861,PST1,plus,851625,
NC_001136.10,565023,565640,EMC10,minus,851626,
NC_001136.10,565927,567555,YOS9,plus,851627,
NC_001136.10,567723,568703,TGL2,minus,851628,
NC_001136.10,568882,568953,,plus,851629,
NC_001136.10,568964,569035,,plus,851630,
NC_001136.10,569234,569770,UBC5,minus,851631,
NC_001136.10,570649,573726,MAK21,plus,851632,
NC_001136.10,574164,575783,,plus,851633,
NC_001136.10,576474,578159,LCB2,plus,851634,
NC_001136.10,578663,579112,AIM7,plus,851635,
NC_001136.10,579458,580452,RPS13,plus,851636,
NC_001136.10,580687,581784,RRG1,plus,851637,
NC_001136.10,581908,582498,RTR2,minus,851638,
NC_001136.10,582791,583465,OCA6,minus,851639,
NC_001136.10,583713,584645,DOS2,plus,851640,
NC_001136.10,584939,587719,DOA4,minus,851641,
NC_001136.10,588098,588379,FMP16,minus,851642,
NC_001136.10,588827,589402,PAA1,minus,851643,
NC_001136.10,589761,591344,IPT1,minus,851644,
NC_001136.10,592439,592948,SNF11,plus,851645,
NC_001136.10,593893,596583,TPS2,plus,851646,
NC_001136.10,597156,598082,PPH3,plus,851647,
NC_001136.10,598468,599688,RAD55,plus,851648,
NC_001136.10,600793,601809,SED1,plus,851649,
NC_001136.10,602198,602869,SHU2,minus,851650,
NC_001136.10,603064,603399,PET100,plus,851651,
NC_001136.10,603593,603811,TFB5,minus,851652,
NC_001136.10,604008,606986,VPS41,plus,851653,
NC_001136.10,607304,610081,PDC2,minus,851654,
NC_001136.10,610441,611925,STN1,plus,851655,
NC_001136.10,612073,613251,RRP8,plus,851656,
NC_001136.10,613405,614004,TVP23,minus,851657,
NC_001136.10,614288,616150,AFR1,minus,851658,
NC_001136.10,616928,617170,SSS1,minus,851659,
NC_001136.10,617470,618306,RRP1,minus,851660,
NC_001136.10,618497,619645,SLU7,minus,851661,
NC_001136.10,619969,620041,,minus,851662,
NC_001136.10,622112,624721,VTC5,plus,851663,
NC_001136.10,625066,625998,ILT1,minus,851664,
NC_001136.10,626708,628534,RLI1,minus,851665,
NC_001136.10,629876,630605,UBC13,plus,851666,
NC_001136.10,631282,636120,DNF2,plus,851667,
NC_001136.10,637139,639823,GIS1,plus,851670,
NC_001136.10,640109,643837,MSH6,minus,851671,
NC_001136.10,644178,644930,GRX3,minus,851672,
NC_001136.10,645153,645224,,minus,851673,
NC_001136.10,645858,651126,,minus,851674,
NC_001136.10,649804,651126,,minus,851675,
NC_001136.10,653607,654428,BMH2,plus,851676,
NC_001136.10,655013,655444,TVP15,plus,851677,
NC_001136.10,655686,657467,ARX1,minus,851678,
NC_001136.10,657648,657980,,minus,851679,
NC_001136.10,658350,661103,STE5,plus,851680,
NC_001136.10,661173,664910,SPO71,minus,851681,
NC_001136.10,665349,666770,TMS1,minus,851682,
NC_001136.10,667004,667858,ARP10,plus,851683,
NC_001136.10,668007,668080,,minus,851684,
NC_001136.10,669016,671034,TMN2,minus,851685,
NC_001136.10,671269,673365,TRS85,plus,851686,
NC_001136.10,673520,675667,,minus,851687,
NC_001136.10,676102,677802,FOB1,plus,851688,
NC_001136.10,678241,679764,ALT2,minus,851690,
NC_001136.10,680496,681617,PDS1,minus,851691,
NC_001136.10,681924,682226,,minus,851693,
NC_001136.10,682175,682492,MRX14,plus,851692,
NC_001136.10,682724,683581,MRPL1,minus,851694,
NC_001136.10,683946,685643,TMA64,minus,851695,
NC_001136.10,685882,687840,APC4,plus,851696,
NC_001136.10,688227,690533,VBA4,plus,851697,
NC_001136.10,691014,691214,COX26,plus,3799970,
NC_001136.10,691549,693261,TRM1,minus,851698,
NC_001136.10,693585,694175,DPB4,plus,851699,
NC_001136.10,694700,697894,KIN1,plus,851700,
NC_001136.10,698554,699468,INO2,minus,851701,
NC_001136.10,700315,701289,,plus,851702,
NC_001136.10,701397,702758,ECM18,minus,851703,
NC_001136.10,703234,704244,SWF1,plus,851704,
NC_001136.10,704484,709250,ARO1,plus,851705,
NC_001136.10,709549,712995,MTC5,plus,851706,
NC_001136.10,713340,715379,SAC6,minus,851707,
NC_001136.10,715747,716622,FIN1,minus,851708,
NC_001136.10,716790,718460,,minus,851709,
NC_001136.10,718816,720303,MRX16,minus,851710,
NC_001136.10,721071,721481,CCW22,minus,851712,
NC_001136.10,723004,727551,YCF1,minus,851713,
NC_001136.10,728259,730250,RGP1,plus,851714,
NC_001136.10,730578,732836,HPR1,plus,851716,
NC_001136.10,733618,733924,RUB1,minus,851717,
NC_001136.10,734138,734803,MTQ2,plus,851718,
NC_001136.10,734901,739997,DOP1,minus,851719,
NC_001136.10,740473,741600,PEX7,minus,851720,
NC_001136.10,742042,743874,SAN1,minus,851721,
NC_001136.10,744311,746101,MKC7,minus,851722,
NC_001136.10,746738,748357,TAF12,plus,851723,
NC_001136.10,748613,750742,SWI5,minus,851724,
NC_001136.10,751631,753235,EKI1,plus,851725,
NC_001136.10,753675,755066,KGD2,minus,851726,
NC_001136.10,755628,763874,NUM1,plus,851727,
NC_001136.10,764178,765155,CTH1,minus,851729,
NC_001136.10,765706,766503,GIR2,plus,851730,
NC_001136.10,766736,767971,ENT5,minus,851731,
NC_001136.10,768512,769000,CPR1,minus,851733,
NC_001136.10,769525,769938,RPA14,plus,851734,
NC_001136.10,769931,770332,,plus,851735,
NC_001136.10,770357,771454,HOM2,plus,851736,
NC_001136.10,771877,775782,SAC3,plus,851737,
NC_001136.10,776163,778721,SSY1,plus,851738,
NC_001136.10,779043,780206,ACL4,plus,851739,
NC_001136.10,780390,781100,NBP2,minus,851740,
NC_001136.10,781423,781950,CWC15,plus,851741,
NC_001136.10,782041,784215,SEC1,minus,851742,
NC_001136.10,784871,786205,TRM82,plus,851743,
NC_001136.10,786306,789221,SEC5,minus,851744,
NC_001136.10,789449,790069,TAF10,plus,851745,
NC_001136.10,790328,791848,CDC37,plus,851746,
NC_001136.10,792348,793889,STB3,minus,851747,
NC_001136.10,794574,794723,,minus,1466433,
NC_001136.10,796193,802222,SEC7,minus,851748,
NC_001136.10,802731,802802,,minus,851749,
NC_001136.10,803195,804517,,plus,851750,
NC_001136.10,806621,807748,HSP42,plus,851751,
NC_001136.10,808324,810381,SUP35,plus,851752,
NC_001136.10,810565,811632,ARG82,minus,851753,
NC_001136.10,812110,812850,HMO1,plus,851754,
NC_001136.10,813193,814152,RSM24,minus,851755,
NC_001136.10,814452,816560,NGG1,plus,851756,
NC_001136.10,816878,817525,UBC1,plus,851757,
NC_001136.10,817950,818495,SDH4,plus,851758,
NC_001136.10,818708,819196,CSN9,minus,851759,
NC_001136.10,819433,820824,NVJ3,plus,851760,
NC_001136.10,821295,825776,SCC2,plus,851761,
NC_001136.10,825910,827355,SAS4,minus,851762,
NC_001136.10,827582,829057,CDC1,plus,851763,
NC_001136.10,829151,829354,,plus,1466434,
NC_001136.10,829585,830277,PLP1,plus,851764,
NC_001136.10,830629,831513,ATC1,minus,851765,
NC_001136.10,831934,832473,UPS3,minus,851766,
NC_001136.10,832859,835492,SND1,minus,851767,
NC_001136.10,836421,838061,CCT6,plus,851768,
NC_001136.10,838392,840392,SLY1,plus,851770,
NC_001136.10,840604,841995,RVB1,minus,851771,
NC_001136.10,842337,843449,HST4,plus,851772,
NC_001136.10,843569,844861,NUP42,minus,851774,
NC_001136.10,845952,847946,MSS116,minus,851775,
NC_001136.10,848071,848223,,plus,1466435,
NC_001136.10,848599,850200,REF2,plus,851776,
NC_001136.10,850274,850999,CAB5,minus,851777,
NC_001136.10,851228,852397,CBS2,plus,851778,
NC_001136.10,852533,853972,RKM2,minus,851779,
NC_001136.10,854279,856093,VPS64,minus,851781,
NC_001136.10,856317,856814,SPC19,plus,851782,
NC_001136.10,856898,857953,RAV2,minus,851784,
NC_001136.10,858137,859144,COQ4,plus,851785,
NC_001136.10,859346,861520,MSC2,plus,851786,
NC_001136.10,862054,864708,EBS1,plus,851787,
NC_001136.10,865012,867522,UME6,minus,851788,
NC_001136.10,868224,870563,MSS4,plus,851789,
NC_001136.10,871036,871449,,minus,851791,
NC_001136.10,871074,871301,,plus,851790,
NC_001136.10,872112,877425,,plus,851793,
NC_001136.10,872112,873428,,plus,851792,
NC_001136.10,878659,883927,,minus,851794,
NC_001136.10,882605,883927,,minus,851795,
NC_001136.10,884361,884493,,plus,851796,
NC_001136.10,884727,886865,GCD6,plus,851797,
NC_001136.10,887232,888911,TCP1,plus,851798,
NC_001136.10,889751,892492,UPC2,plus,851799,
NC_001136.10,892875,893927,AHA1,plus,851800,
NC_001136.10,894089,894502,,minus,851801,
NC_001136.10,895035,899006,ADR1,plus,851802,
NC_001136.10,899551,903480,RAD9,minus,851803,
NC_001136.10,903781,905052,SPR28,minus,851804,
NC_001136.10,905455,906852,MFB1,minus,851805,
NC_001136.10,907330,909438,GTB1,plus,851807,
NC_001136.10,910054,911301,,plus,851808,
NC_001136.10,912099,913502,CRF1,plus,851809,
NC_001136.10,914317,914712,HTB1,minus,851810,
NC_001136.10,915530,915928,HTA1,plus,851811,
NC_001136.10,916486,917154,ADK1,plus,851812,
NC_001136.10,917571,921647,SIR4,plus,851813,
NC_001136.10,921926,923806,PCF11,minus,851814,
NC_001136.10,924785,926146,IVY1,plus,851815,
NC_001136.10,926293,926910,COX20,minus,851817,
NC_001136.10,927452,929098,HEM1,plus,851818,
NC_001136.10,929470,930357,RTN1,minus,851819,
NC_001136.10,931129,933210,LYS4,plus,851820,
NC_001136.10,933504,935138,PRP42,plus,851821,
NC_001136.10,935236,935892,FMN1,minus,851822,
NC_001136.10,936615,937493,MRPL7,plus,851823,
NC_001136.10,937895,940816,SEC26,minus,851824,
NC_001136.10,941057,943420,,minus,851825,
NC_001136.10,943674,945152,SNU56,minus,851827,
NC_001136.10,946312,946400,SUP2,plus,851828,
NC_001136.10,946807,948456,AMD2,plus,851829,
NC_001136.10,948518,950284,PRP28,minus,851830,
NC_001136.10,950563,952401,PEX5,plus,851831,
NC_001136.10,952800,953981,MNN10,plus,851832,
NC_001136.10,954288,954947,TRS23,plus,851833,
NC_001136.10,955133,955333,,plus,1466436,
NC_001136.10,956013,957398,VHS1,plus,851834,
NC_001136.10,957758,958339,,minus,851835,
NC_001136.10,958681,959802,,minus,851836,
NC_001136.10,960614,963106,PAM1,plus,851838,
NC_001136.10,963412,963861,BTT1,plus,851839,
NC_001136.10,963990,964565,MET32,minus,851840,
NC_001136.10,965113,966489,CHL4,plus,851841,
NC_001136.10,966557,967822,RMD5,minus,851842,
NC_001136.10,968133,969680,CTA1,minus,851843,
NC_001136.10,969990,971474,RKM4,minus,851844,
NC_001136.10,971808,974243,HSP78,minus,851845,
NC_001136.10,974631,975782,YAP6,minus,851846,
NC_001136.10,976717,977229,SWM1,minus,851847,
NC_001136.10,977521,979209,EXG2,minus,851848,
NC_001136.10,980974,981055,,minus,851849,
NC_001136.10,981462,986775,,plus,851851,
NC_001136.10,981462,982778,,plus,851850,
NC_001136.10,987534,992349,,minus,851852,
NC_001136.10,991027,992349,,minus,851853,
NC_001136.10,992832,992902,,plus,851854,
NC_001136.10,993134,993952,,plus,851855,
NC_001136.10,994242,995534,DIN7,minus,851856,
NC_001136.10,996029,998323,AKR1,minus,851857,
NC_001136.10,998864,999877,PEX10,plus,851858,
NC_001136.10,1000104,1002023,HEL2,minus,851859,
NC_001136.10,1002510,1003502,CIA1,minus,851860,
NC_001136.10,1004004,1005143,MSW1,plus,851861,
NC_001136.10,1005675,1008689,CCC2,plus,851862,
NC_001136.10,1009010,1009834,GLO2,plus,851865,
NC_001136.10,1010176,1011273,DON1,plus,851866,
NC_001136.10,1011589,1011960,,minus,851867,
NC_001136.10,1012252,1012959,BSC2,plus,851868,
NC_001136.10,1013476,1013643,PMP3,minus,851869,
NC_001136.10,1014401,1015702,MTH1,minus,851870,
NC_001136.10,1017001,1017318,,minus,851872,
NC_001136.10,1017207,1017278,,minus,851871,
NC_001136.10,1019368,1020420,RNH202,plus,851873,
NC_001136.10,1020747,1021664,RRP45,plus,851874,
NC_001136.10,1022007,1022321,PHM6,minus,851875,
NC_001136.10,1023511,1024755,MRX10,minus,851876,
NC_001136.10,1025070,1030049,GCN2,minus,851877,
NC_001136.10,1030550,1031419,DPP1,minus,851878,
NC_001136.10,1032436,1035063,ZIP1,plus,851879,
NC_001136.10,1035231,1035575,MGP12,minus,851880,
NC_001136.10,1035995,1036873,INM2,plus,851881,
NC_001136.10,1037195,1038106,NSE3,plus,851882,
NC_001136.10,1038280,1039509,RTT103,minus,851884,
NC_001136.10,1039728,1042961,HRQ1,plus,851885,
NC_001136.10,1043146,1045011,SRP101,minus,851886,
