"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001134.8,151493,153610,POL12,minus,852245,
NC_001134.8,153848,158389,STU1,minus,852246,
NC_001134.8,158656,159693,RIB1,minus,852247,
NC_001134.8,160184,161329,HEK2,plus,852248,
NC_001134.8,161699,162715,SHE1,plus,852249,
NC_001134.8,163041,163997,PET9,minus,852250,
NC_001134.8,164488,164772,,minus,852251,
NC_001134.8,166134,167264,,plus,852252,
NC_001134.8,167518,167838,,minus,852253,
NC_001134.8,168423,169376,RPL19B,plus,852254,
NC_001134.8,170623,171038,LSM2,plus,852255,
NC_001134.8,171481,171918,RRN10,plus,852256,
NC_001134.8,172534,174588,NCL1,plus,852257,
NC_001134.8,174920,177526,MCM2,minus,852258,
NC_001134.8,177874,181275,PIM1,minus,852259,
NC_001134.8,181660,182094,HAP3,minus,852260,
NC_001134.8,182401,184125,RFT1,plus,852261,
NC_001134.8,184353,185915,APN2,plus,852262,
NC_001134.8,185998,186474,POP8,minus,852263,
NC_001134.8,186844,191583,PEP1,minus,852264,
NC_001134.8,192451,193512,FUS3,plus,852265,
NC_001134.8,194122,195702,ACH1,plus,852266,
NC_001134.8,197494,197567,,plus,852267,
NC_001134.8,197629,197699,,minus,852268,
NC_001134.8,199064,201748,RRN6,minus,852269,
NC_001134.8,202056,203261,FMT1,plus,852270,
NC_001134.8,203538,205817,SCT1,plus,852271,
NC_001134.8,206107,206949,LAA2,minus,852273,
NC_001134.8,207194,209224,ALK2,plus,852274,
NC_001134.8,209409,209648,,plus,1466442,
NC_001134.8,209653,212175,HIR1,plus,852275,
NC_001134.8,212632,216366,SLA1,minus,852276,
NC_001134.8,216587,217129,LDB7,minus,852277,
NC_001134.8,217470,220400,PDR3,plus,852278,
NC_001134.8,221330,226598,,plus,852280,
NC_001134.8,221330,222652,,plus,852279,
NC_001134.8,227075,227156,,plus,852281,
NC_001134.8,227636,235117,UTP20,plus,852282,
NC_001134.8,235394,235792,HTA2,minus,852283,
NC_001134.8,236492,236887,HTB2,plus,852284,
NC_001134.8,237153,237467,ECM15,minus,852285,
NC_001134.8,238941,241283,NTH2,minus,852286,
NC_001134.8,241708,242568,RER2,minus,852287,
NC_001134.8,242809,244230,COQ1,plus,852288,
NC_001134.8,244366,245667,GPI18,minus,852289,
NC_001134.8,245906,246547,RCR1,plus,852290,
NC_001134.8,247010,248503,UGA2,plus,852291,
NC_001134.8,248806,251016,DSF2,minus,852292,
NC_001134.8,252563,254209,FLR1,minus,852293,
NC_001134.8,255373,255684,HHF1,minus,852294,
NC_001134.8,256331,256741,HHT1,plus,852295,
NC_001134.8,257112,257975,IPP1,minus,852296,
NC_001134.8,259869,265140,,plus,852299,
NC_001134.8,259869,261191,,plus,852298,
NC_001134.8,265492,265881,,minus,852300,
NC_001134.8,266378,266450,,plus,852301,
NC_001134.8,266725,267336,GRX7,minus,852302,
NC_001134.8,267710,269503,MNN2,minus,852303,
NC_001134.8,270247,270633,,plus,852304,
NC_001134.8,270947,273703,KAP104,minus,852305,
NC_001134.8,274427,275527,GAL7,minus,852306,
NC_001134.8,276253,278352,GAL10,minus,852307,
NC_001134.8,279021,280607,GAL1,plus,852308,
NC_001134.8,281443,283344,FUR4,plus,852309,
NC_001134.8,283738,284271,POA1,plus,852310,
NC_001134.8,284428,287925,CHS3,minus,852311,
NC_001134.8,289445,290350,SCO2,plus,852312,
NC_001134.8,290681,291865,OLA1,minus,852313,
NC_001134.8,292877,294019,ETR1,minus,852314,
NC_001134.8,294024,294356,,minus,852315,
NC_001134.8,294425,296002,YPK3,minus,852316,
NC_001134.8,296369,297742,CDS1,minus,852317,
NC_001134.8,298292,299950,RKM3,plus,852318,
NC_001134.8,300166,301254,RPL4A,plus,852319,
NC_001134.8,301519,301821,,plus,852320,
NC_001134.8,301944,304703,EDS1,plus,852321,
NC_001134.8,304930,305976,HMT1,minus,852322,
NC_001134.8,306269,306955,PDX3,minus,852323,
NC_001134.8,307185,307345,,minus,9164869,
NC_001134.8,307587,308887,,plus,9164870,
NC_001134.8,309081,310313,CSG2,minus,852324,
NC_001134.8,310565,311452,SCO1,minus,852325,
NC_001134.8,311898,314789,CHS2,plus,852326,
NC_001134.8,315575,316510,ATP3,plus,852327,
NC_001134.8,316968,317864,FIG1,plus,852328,
NC_001134.8,318266,320275,FAT1,plus,852329,
NC_001134.8,320416,321609,CST26,minus,852330,
NC_001134.8,321876,323945,QDR3,minus,852331,
NC_001134.8,324341,326059,TCM62,minus,852332,
NC_001134.8,326792,326865,,minus,852333,
NC_001134.8,328173,330092,GIP1,minus,852334,
NC_001134.8,330507,331511,ZTA1,minus,852335,
NC_001134.8,331833,332360,FMP23,plus,852336,
NC_001134.8,332831,333812,RPS11B,plus,852337,
NC_001134.8,334386,336818,REB1,minus,852338,
NC_001134.8,337183,338199,REG2,minus,852340,
NC_001134.8,338720,339352,RFS1,minus,852341,
NC_001134.8,339675,340751,,minus,852342,
NC_001134.8,343101,344135,YRO2,plus,852343,
NC_001134.8,344602,347301,PRP6,minus,852344,
NC_001134.8,347603,347686,,plus,852345,
NC_001134.8,347879,349384,,plus,852346,
NC_001134.8,350827,350898,,plus,852347,
NC_001134.8,351255,351455,MNC1,plus,1466443,
NC_001134.8,352193,353293,MUM2,minus,852348,
NC_001134.8,353672,356017,UBP14,minus,852349,
NC_001134.8,356324,356566,TSC3,minus,852350,
NC_001134.8,356861,360187,AKL1,minus,852351,
NC_001134.8,360652,362514,ORC2,minus,852352,
NC_001134.8,364787,365719,TRM7,minus,852353,
NC_001134.8,365976,366600,,minus,852354,
NC_001134.8,366970,368184,,minus,852356,
NC_001134.8,368584,369678,ECM2,minus,852357,
NC_001134.8,370037,370699,NRG2,minus,852358,
NC_001134.8,372103,372735,TIP1,minus,852359,
NC_001134.8,373861,375690,BAP2,minus,852360,
NC_001134.8,376574,378433,TAT1,minus,852361,
NC_001134.8,379221,379934,ALG14,minus,852362,
NC_001134.8,380411,381046,,plus,852363,
NC_001134.8,382030,382674,HSP26,plus,852364,
NC_001134.8,382860,383021,,minus,1466444,
NC_001134.8,383112,385988,RDH54,plus,852365,
NC_001134.8,386286,389216,PFF1,plus,852366,
NC_001134.8,390227,391291,ECM8,plus,852368,
NC_001134.8,391805,392293,SLM4,minus,852369,
NC_001134.8,393123,394742,ECM33,plus,852370,
NC_001134.8,395383,398277,RPG1,minus,852371,
NC_001134.8,398614,400890,SEC18,minus,852372,
NC_001134.8,401253,405251,SPT7,minus,852373,
NC_001134.8,405878,405949,,plus,852374,
NC_001134.8,405960,406031,,plus,852375,
NC_001134.8,406628,407169,UBC4,minus,852376,
NC_001134.8,409169,410629,TEC1,plus,852377,
NC_001134.8,411054,413981,MIS1,plus,852378,
NC_001134.8,414186,415261,RPL19A,minus,852379,
NC_001134.8,415983,416906,AAC3,plus,852380,
NC_001134.8,418907,419164,,minus,852381,
NC_001134.8,420201,423041,IST2,minus,852382,
NC_001134.8,423765,424829,RFC5,plus,852383,
NC_001134.8,424990,425766,POL30,minus,852385,
NC_001134.8,426190,426489,NHP6B,minus,852386,
NC_001134.8,426333,427058,,minus,852387,
NC_001134.8,427155,427484,TIM12,minus,852388,
NC_001134.8,427698,429101,PHO3,minus,852389,
NC_001134.8,429548,430951,PHO5,minus,852390,
NC_001134.8,432036,434297,PBY1,plus,852391,
NC_001134.8,434406,435698,RXT2,minus,852392,
NC_001134.8,436021,436713,,plus,852393,
NC_001134.8,436951,441315,VPS15,plus,852394,
NC_001134.8,441515,443590,MMS4,plus,852395,
NC_001134.8,443821,444693,FES1,minus,852397,
NC_001134.8,445062,447323,EXO84,minus,852398,
NC_001134.8,447709,449316,SIF2,plus,852399,
NC_001134.8,449667,450656,YMC2,plus,852401,
NC_001134.8,450881,451969,VID24,minus,852402,
NC_001134.8,452658,453224,SND3,plus,852403,
NC_001134.8,453793,454530,IML3,minus,852404,
NC_001134.8,454822,457665,AIM3,plus,852405,
NC_001134.8,457919,458362,CMD1,minus,852406,
NC_001134.8,458872,460221,ALG1,plus,852407,
NC_001134.8,461178,461873,YSA1,minus,852408,
NC_001134.8,462139,462579,SUS1,plus,1466445,
NC_001134.8,462870,465770,CYC8,minus,852410,
NC_001134.8,467248,469620,RAD16,plus,852411,
NC_001134.8,469748,473926,LYS2,minus,852412,
NC_001134.8,474392,476437,TKL2,minus,852414,
NC_001134.8,477671,479047,TEF2,plus,852415,
NC_001134.8,479338,480323,MUD1,plus,852416,
NC_001134.8,480435,480923,CBP6,minus,852417,
NC_001134.8,481364,483367,GRS1,minus,852418,
NC_001134.8,483970,484503,MRPL36,minus,852419,
NC_001134.8,484742,486691,TFC1,minus,852421,
NC_001134.8,487199,488380,PTC4,minus,852422,
NC_001134.8,488905,490392,TPS1,minus,852423,
NC_001134.8,490850,491056,MEO1,plus,13393614,
NC_001134.8,491269,492822,VMA2,minus,852424,
NC_001134.8,493081,494115,ATG14,minus,852425,
NC_001134.8,494353,495339,OPY1,minus,852426,
NC_001134.8,495592,496869,SHE3,minus,852427,
NC_001134.8,497163,499277,CCZ1,plus,852428,
NC_001134.8,499652,501442,AGP2,minus,852429,
NC_001134.8,501804,504287,HSL7,minus,852431,
NC_001134.8,504854,505306,CKS1,plus,852432,
NC_001134.8,505668,512774,MEC1,plus,852433,
NC_001134.8,513044,513583,,plus,852434,
NC_001134.8,513762,515336,,minus,852435,
NC_001134.8,515664,517190,ATG42,plus,852436,
NC_001134.8,517350,526628,IRA1,minus,852437,
NC_001134.8,527025,528038,BMT2,minus,852438,
NC_001134.8,528317,530638,MAK5,plus,852439,
NC_001134.8,530869,532182,SUP45,minus,852440,
NC_001134.8,533235,533549,,minus,852441,
NC_001134.8,533762,534817,ADH5,plus,852442,
NC_001134.8,535260,536096,MRPS9,plus,852443,
NC_001134.8,536575,537465,RTC2,plus,852444,
NC_001134.8,537876,539705,YSW1,plus,852445,
NC_001134.8,539987,541021,ARA1,plus,852446,
NC_001134.8,541209,544493,TBS1,minus,852447,
NC_001134.8,545028,545978,APD1,plus,852448,
NC_001134.8,546376,547251,SPP381,plus,852449,
NC_001134.8,547460,548194,RIB7,plus,852450,
NC_001134.8,548362,549009,RPB5,minus,852451,
NC_001134.8,549771,550928,CNS1,plus,852452,
NC_001134.8,551104,553200,SLI15,minus,852453,
NC_001134.8,553543,554310,ICS2,minus,852454,
NC_001134.8,556549,558198,AMN1,plus,852455,
NC_001134.8,558685,559728,IFA38,plus,852456,
NC_001134.8,560078,560974,CDC28,plus,852457,
NC_001134.8,561634,562764,CSH1,plus,852458,
NC_001134.8,563203,564570,TOS1,minus,852459,
NC_001134.8,565231,565428,YSY6,plus,852460,
NC_001134.8,565723,567480,EXO5,plus,852461,
NC_001134.8,567875,568426,ARL1,minus,852462,
NC_001134.8,568852,569685,UBS1,plus,852463,
NC_001134.8,569842,571200,TYR1,minus,852464,
NC_001134.8,571468,571890,POP7,minus,852465,
NC_001134.8,572371,573612,PEX32,plus,852466,
NC_001134.8,573915,575996,SSE2,minus,852467,
NC_001134.8,576344,578086,NPL4,minus,852468,
NC_001134.8,578364,578984,SEC66,plus,852469,
NC_001134.8,579150,581372,SMY2,minus,852470,
NC_001134.8,581726,582172,UMP1,minus,852471,
NC_001134.8,582408,583355,SWD3,plus,852472,
NC_001134.8,583720,584658,ECM31,plus,852474,
NC_001134.8,584807,586162,EHT1,minus,852476,
NC_001134.8,586547,589114,FZO1,minus,852477,
NC_001134.8,589741,591459,DTR1,plus,852478,
NC_001134.8,591712,592774,RPS6B,minus,852479,
NC_001134.8,593506,594864,SMP1,minus,852480,
NC_001134.8,595361,595555,,minus,1466446,
NC_001134.8,596115,597065,YPC1,plus,852481,
NC_001134.8,597363,598934,,plus,852482,
NC_001134.8,599123,599959,MBA1,minus,852483,
NC_001134.8,600553,602360,PCH2,plus,852484,
NC_001134.8,602634,603476,GDT1,plus,852485,
NC_001134.8,603685,604107,NTC20,minus,852486,
NC_001134.8,604508,605508,RPS9B,plus,852487,
NC_001134.8,606270,607140,RPL21A,plus,852489,
NC_001134.8,607652,608785,RIM2,plus,852491,
NC_001134.8,609082,609753,MED8,minus,852492,
NC_001134.8,610038,610409,AIM4,plus,852493,
NC_001134.8,610614,611882,MSI1,minus,852494,
NC_001134.8,612236,613900,PGI1,minus,852495,
NC_001134.8,614024,614173,,minus,1466447,
NC_001134.8,614526,614630,,minus,1466448,
NC_001134.8,615203,615856,,minus,852496,
NC_001134.8,616127,618523,TAF5,minus,852497,
NC_001134.8,618909,620303,KTR4,plus,852498,
NC_001134.8,620872,622527,BEM1,plus,852499,
NC_001134.8,622983,623147,,plus,1466449,
NC_001134.8,623576,624211,DER1,plus,852500,
NC_001134.8,624493,624696,MIN7,minus,3799967,
NC_001134.8,625772,628309,MCM7,plus,852501,
NC_001134.8,629168,631942,COS111,plus,852502,
NC_001134.8,632254,633381,LDH1,minus,852503,
NC_001134.8,633622,634836,KTR3,plus,852504,
NC_001134.8,635146,636543,FTH1,plus,852506,
NC_001134.8,636703,642210,"DUR1,2",minus,852507,
NC_001134.8,642583,642900,,plus,852508,
NC_001134.8,643007,643078,,minus,852509,
NC_001134.8,645167,645238,,plus,852510,
NC_001134.8,645550,645978,ERV15,plus,852511,
NC_001134.8,646158,647132,AME1,minus,852512,
NC_001134.8,647886,649904,NGR1,plus,852513,
NC_001134.8,650368,651192,MET8,plus,852514,
NC_001134.8,651415,652998,SDS24,plus,852515,
NC_001134.8,653356,655317,HPC2,plus,852516,
NC_001134.8,655576,657600,YBP1,minus,852517,
NC_001134.8,657832,658392,ATG12,plus,852518,
NC_001134.8,658707,662249,PYC2,minus,852519,
NC_001134.8,662499,663303,,minus,852520,
NC_001134.8,662995,664677,,minus,852521,
NC_001134.8,665153,666253,PDB1,minus,852522,
NC_001134.8,666538,666642,,plus,1466450,
NC_001134.8,666720,668351,PCS60,minus,852523,
NC_001134.8,668663,670297,TDP1,minus,852525,
NC_001134.8,670627,673329,,plus,852526,
NC_001134.8,673572,675134,MCX1,minus,852528,
NC_001134.8,675313,676227,SLX1,plus,852529,
NC_001134.8,676357,679221,ROT2,minus,852530,
NC_001134.8,679549,680050,OM14,minus,852531,
NC_001134.8,680362,680562,COQ21,plus,2777172,
NC_001134.8,680688,681862,,minus,9164871,
NC_001134.8,682179,683090,SWC5,minus,852532,
NC_001134.8,683428,684669,PBP2,plus,852533,
NC_001134.8,684977,685261,DAD3,plus,852535,
NC_001134.8,685438,686592,ARC40,minus,852536,
NC_001134.8,686901,690263,VHC1,plus,852537,
NC_001134.8,690383,691693,ABD1,minus,852538,
NC_001134.8,691969,694518,PRP5,plus,852539,
NC_001134.8,695107,697302,,minus,852540,
NC_001134.8,698354,699943,ERT1,minus,852541,
NC_001134.8,700490,701842,THI2,minus,852542,
NC_001134.8,702589,704055,,minus,852543,
NC_001134.8,704670,705386,,plus,852544,
NC_001134.8,705447,706793,ALG7,minus,852545,
NC_001134.8,707528,708016,GPX2,plus,852546,
NC_001134.8,708150,711539,ISW1,minus,852547,
NC_001134.8,711591,712754,RRT2,plus,852548,
NC_001134.8,713004,714455,ENP1,minus,852549,
NC_001134.8,714807,716465,HIS7,minus,852550,
NC_001134.8,716882,717994,ARO4,minus,852551,
NC_001134.8,719033,720604,SPO23,plus,852552,
NC_001134.8,721390,722313,MRPS5,plus,852553,
NC_001134.8,722611,723054,DUT1,plus,852554,
NC_001134.8,723270,723635,SRB6,plus,852555,
NC_001134.8,723736,724263,TRS20,minus,852556,
NC_001134.8,724456,726540,MTC4,plus,852557,
NC_001134.8,726618,727074,RCF3,minus,852558,
NC_001134.8,727386,728102,RIB5,minus,852559,
NC_001134.8,728885,729724,POP4,plus,852560,
NC_001134.8,729734,730162,SHG1,minus,852561,
NC_001134.8,730387,732453,,plus,852562,
NC_001134.8,732639,734639,RGD1,minus,852563,
NC_001134.8,734832,735530,TAE1,minus,852564,
NC_001134.8,735720,736040,MIC12,minus,852566,
NC_001134.8,736264,737736,SHM1,plus,852565,
NC_001134.8,737770,738369,YPT10,minus,852567,
NC_001134.8,738582,739544,TSC10,plus,852568,
NC_001134.8,739841,741022,REI1,plus,852569,
NC_001134.8,741299,741616,MRPL37,plus,852571,
NC_001134.8,742160,742576,SDH8,minus,852572,
NC_001134.8,742761,744398,BIT2,minus,852573,
NC_001134.8,744852,746111,EFM2,plus,852574,
NC_001134.8,746361,747803,HSM3,minus,852575,
NC_001134.8,748061,749371,UBX7,minus,852576,
NC_001134.8,749594,751177,CHK1,plus,852577,
NC_001134.8,751356,757106,RIF1,minus,852578,
NC_001134.8,757620,760043,PPS1,minus,852579,
NC_001134.8,760294,760899,DPB3,plus,852580,
NC_001134.8,761257,762594,PAF1,plus,852582,
NC_001134.8,762784,764697,SAF1,minus,852583,
NC_001134.8,764970,767606,DUG2,minus,852584,
NC_001134.8,768240,768680,MRPL27,plus,852585,
NC_001134.8,768943,770415,SSH1,minus,852586,
NC_001134.8,771239,773632,,plus,852587,
NC_001134.8,773922,774356,,plus,852588,
NC_001134.8,774700,776313,APE3,plus,852589,
NC_001134.8,776571,777854,,plus,852590,
NC_001134.8,778012,779463,APM3,minus,852591,
NC_001134.8,779667,782384,SNF5,plus,852592,
NC_001134.8,782591,783556,BSD2,plus,852593,
NC_001134.8,783673,784572,CTP1,minus,852594,
NC_001134.8,784702,785073,,minus,852595,
NC_001134.8,787006,788430,VBA2,plus,852596,
NC_001134.8,789235,791814,SUL1,plus,852597,
NC_001134.8,792849,796499,PCA1,plus,852598,
NC_001134.8,796798,798522,PHO89,minus,852599,
NC_001134.8,800123,800242,TYC1,minus,1466451,
NC_001134.8,800523,801929,MAL33,plus,852600,
NC_001134.8,802631,804475,MAL31,minus,852601,
NC_001134.8,805035,805256,,minus,1466452,
NC_001134.8,805351,807105,MAL32,plus,852602,
NC_001134.8,809057,809419,PAU24,plus,852603,
NC_001134.8,810340,811479,COS2,minus,852605,
