"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001139.9,90054,91247,SKI8,minus,852659,
NC_001139.9,91432,92382,VAM7,plus,852660,
NC_001139.9,92512,93591,NCS6,plus,852661,
NC_001139.9,93792,94460,YPT32,plus,852662,
NC_001139.9,95858,97006,MIG2,plus,852663,
NC_001139.9,97338,98585,SIP2,plus,852664,
NC_001139.9,98969,102076,SPT16,plus,852665,
NC_001139.9,102543,107504,CHC1,minus,852666,
NC_001139.9,108158,110404,POX1,plus,852667,
NC_001139.9,110625,110696,,minus,852668,
NC_001139.9,111700,112005,,minus,852669,
NC_001139.9,112475,114664,KEX1,minus,852670,
NC_001139.9,115488,115583,,plus,852671,
NC_001139.9,116059,117561,ARO8,plus,852672,
NC_001139.9,117854,120907,MCM6,minus,852673,
NC_001139.9,122269,122341,,plus,852674,
NC_001139.9,122694,123305,EMP24,minus,852675,
NC_001139.9,123591,124298,YIP4,plus,852676,
NC_001139.9,124698,129161,MDS3,plus,852678,
NC_001139.9,129883,131169,DSD1,plus,852679,
NC_001139.9,131525,139543,GCN1,plus,852680,
NC_001139.9,139719,139961,,minus,3799973,
NC_001139.9,140368,141726,HOS2,minus,852681,
NC_001139.9,141898,144120,,minus,23547380,
NC_001139.9,141916,142227,,minus,852682,
NC_001139.9,142246,144048,IME4,plus,852683,
NC_001139.9,144808,145197,COX13,plus,852684,
NC_001139.9,145809,147389,CDC55,minus,852685,
NC_001139.9,148229,148588,RPS26A,minus,852686,
NC_001139.9,148824,148964,,minus,1466453,
NC_001139.9,149704,150171,COX4,minus,852688,
NC_001139.9,151037,152776,TPN1,minus,852689,
NC_001139.9,153167,154306,,minus,852690,
NC_001139.9,154615,156012,STR3,minus,852691,
NC_001139.9,156543,157285,MND1,minus,852692,
NC_001139.9,157906,159096,GTS1,plus,852694,
NC_001139.9,160065,162758,ATG1,plus,852695,
NC_001139.9,163409,165091,TOS3,minus,852696,
NC_001139.9,167352,170571,MPT5,plus,852697,
NC_001139.9,171415,173079,,minus,852699,
NC_001139.9,173285,174322,SAE2,minus,852700,
NC_001139.9,174545,175345,BUD13,plus,852701,
NC_001139.9,175527,180113,XRN1,minus,852702,
NC_001139.9,180700,182118,NUP49,plus,852703,
NC_001139.9,182390,184084,ROK1,plus,852704,
NC_001139.9,184153,185394,SPO74,minus,852705,
NC_001139.9,185714,185786,,minus,852706,
NC_001139.9,186059,187339,SUA5,plus,852707,
NC_001139.9,187464,187796,HUR1,plus,852708,
NC_001139.9,187616,190468,PMR1,minus,852709,
NC_001139.9,191129,191806,CUP2,plus,852710,
NC_001139.9,191978,193300,YRB30,minus,852712,
NC_001139.9,193707,196403,RAD54,minus,852713,
NC_001139.9,198138,199037,SUT1,plus,852714,
NC_001139.9,199210,200142,YIP5,minus,852715,
NC_001139.9,200561,202273,AIM14,plus,852716,
NC_001139.9,202721,203833,,plus,852717,
NC_001139.9,205521,205634,,plus,852718,
NC_001139.9,207033,208571,RCK1,plus,852719,
NC_001139.9,209006,210049,ARI1,plus,852720,
NC_001139.9,210416,213667,AMS1,plus,852721,
NC_001139.9,214081,215211,CDC43,plus,852722,
NC_001139.9,215278,216096,LYS5,minus,852723,
NC_001139.9,216273,217298,PEX14,plus,852724,
NC_001139.9,217524,220922,NUT1,plus,852726,
NC_001139.9,221104,225573,INO80,minus,852728,
NC_001139.9,225572,225877,,plus,852727,
NC_001139.9,226399,227529,ARO2,plus,852729,
NC_001139.9,227754,228329,RPL9A,minus,852730,
NC_001139.9,228751,229686,RRT6,minus,852731,
NC_001139.9,230243,232348,TIP20,plus,852732,
NC_001139.9,232450,234507,ROG1,minus,852733,
NC_001139.9,234717,235958,MRF1,minus,852734,
NC_001139.9,236269,238119,GPI10,minus,852735,
NC_001139.9,238353,241085,HUL5,plus,852736,
NC_001139.9,241353,245012,,minus,852737,
NC_001139.9,245716,248124,FLC3,plus,852738,
NC_001139.9,248494,249531,,minus,852739,
NC_001139.9,249869,252738,SEC27,plus,852740,
NC_001139.9,252897,253859,MRM2,minus,852741,
NC_001139.9,254641,255294,RPL1B,plus,852742,
NC_001139.9,255663,256964,PCL10,plus,852743,
NC_001139.9,257707,261501,ITC1,plus,852744,
NC_001139.9,261648,265859,SNT2,minus,852746,
NC_001139.9,266145,267524,CEG1,plus,852747,
NC_001139.9,267723,269075,RSM23,minus,852748,
NC_001139.9,269293,270144,CWC23,minus,852749,
NC_001139.9,270392,270775,SOH1,minus,852750,
NC_001139.9,270997,272139,SCS3,plus,852751,
NC_001139.9,272520,274322,MET13,plus,852752,
NC_001139.9,274780,276714,MON1,minus,852753,
NC_001139.9,277617,278381,RPS2,plus,852754,
NC_001139.9,278946,280523,NAB2,minus,852755,
NC_001139.9,280777,281157,GPG1,minus,852756,
NC_001139.9,281634,283937,PRP43,minus,852757,
NC_001139.9,284442,285947,COQ8,plus,852758,
NC_001139.9,287350,287455,,minus,852759,
NC_001139.9,288014,288451,,minus,852760,
NC_001139.9,288512,289309,,plus,852761,
NC_001139.9,289809,291641,CDC20,plus,852762,
NC_001139.9,292033,293001,SNF4,plus,852763,
NC_001139.9,293460,295637,,plus,852764,
NC_001139.9,295932,297938,SLD3,plus,852765,
NC_001139.9,298178,299728,TAF6,minus,852766,
NC_001139.9,299978,301369,NSA1,plus,852767,
NC_001139.9,301537,303411,CUE3,minus,852768,
NC_001139.9,303649,304071,,minus,852770,
NC_001139.9,304333,306273,RMD9,minus,852771,
NC_001139.9,306560,307009,MLC1,plus,852772,
NC_001139.9,307437,308567,ARC1,plus,852773,
NC_001139.9,308713,310173,VPS73,minus,852774,
NC_001139.9,310967,311927,RPL28,plus,852775,
NC_001139.9,312193,312840,YGK1,plus,852777,
NC_001139.9,313234,314283,SEH1,plus,852778,
NC_001139.9,314631,316553,LSG1,plus,852779,
NC_001139.9,316788,317055,,plus,9164893,
NC_001139.9,317342,318079,USE1,plus,852780,
NC_001139.9,319781,319852,,plus,852781,
NC_001139.9,321782,323230,SRM1,plus,852782,
NC_001139.9,325331,326161,TOS8,plus,852783,
NC_001139.9,328583,328654,SOE1,plus,852784,
NC_001139.9,328874,330607,VPS45,minus,852785,
NC_001139.9,331118,334465,PAN2,minus,852786,
NC_001139.9,334886,337639,SPC105,plus,852787,
NC_001139.9,337906,341859,NUP145,plus,852788,
NC_001139.9,342056,343042,NBP35,minus,852789,
NC_001139.9,343319,344584,LIF1,plus,852790,
NC_001139.9,344791,345153,MF(ALPHA)2,minus,852791,
NC_001139.9,345836,346201,,plus,852792,
NC_001139.9,345986,346230,,plus,9164894,
NC_001139.9,346406,346904,MMS2,minus,852793,
NC_001139.9,347119,349368,MAD1,plus,852794,
NC_001139.9,349616,350440,LCL3,plus,852795,
NC_001139.9,350616,352298,GUP1,minus,852796,
NC_001139.9,353058,355472,SCY1,plus,852797,
NC_001139.9,355827,356972,,plus,852798,
NC_001139.9,357377,358339,,plus,852799,
NC_001139.9,358636,359028,MPC1,plus,852800,
NC_001139.9,359444,360100,KXD1,plus,852801,
NC_001139.9,360288,361859,DBP3,minus,852802,
NC_001139.9,362225,363916,HNM1,minus,852803,
NC_001139.9,364335,365996,RPL7A,minus,852804,
NC_001139.9,365163,365251,,minus,9164895,
NC_001139.9,366374,366469,,minus,9164896,
NC_001139.9,366925,368088,MPS2,minus,852805,
NC_001139.9,368753,371254,HSF1,plus,852806,
NC_001139.9,372012,374084,AFT1,plus,852809,
NC_001139.9,374459,374827,RPB9,minus,852810,
NC_001139.9,375087,375671,MNP1,plus,852811,
NC_001139.9,376101,377255,NPY1,plus,852813,
NC_001139.9,377609,379582,SGF73,plus,852814,
NC_001139.9,379760,381271,ALG2,minus,852815,
NC_001139.9,381523,383208,MRH4,minus,852816,
NC_001139.9,383654,384766,PUS2,plus,852817,
NC_001139.9,385196,388732,PYC1,plus,852818,
NC_001139.9,388968,389711,DUO1,minus,852819,
NC_001139.9,390065,391990,YBP2,plus,852820,
NC_001139.9,392223,393698,PKP2,plus,852821,
NC_001139.9,393986,394504,RAD6,plus,852822,
NC_001139.9,394966,395829,GEP7,minus,852823,
NC_001139.9,396035,397618,SDS23,minus,852824,
NC_001139.9,398628,400160,OLE1,plus,852825,
NC_001139.9,400871,401287,ERV14,minus,852826,
NC_001139.9,401527,401598,,minus,852827,
NC_001139.9,402589,403302,PRM8,plus,852828,
NC_001139.9,403687,404391,MST27,plus,852830,
NC_001139.9,405470,405541,,plus,852831,
NC_001139.9,405776,406597,TYW3,plus,852832,
NC_001139.9,406860,409604,TIF4632,minus,852833,
NC_001139.9,410069,411286,RPT6,minus,852834,
NC_001139.9,411552,412160,ALG13,plus,852835,
NC_001139.9,412294,412367,,minus,852836,
NC_001139.9,414102,415730,RIM8,plus,852837,
NC_001139.9,416146,417036,RNA15,minus,852838,
NC_001139.9,417483,418412,DST1,plus,852839,
NC_001139.9,418704,418886,,minus,1466454,
NC_001139.9,418825,419289,DPC13,plus,5814844,
NC_001139.9,419527,420555,HEM2,minus,852842,
NC_001139.9,423092,423205,SUP54,plus,852843,
NC_001139.9,423961,425007,,plus,852844,
NC_001139.9,425362,426804,OCH1,minus,852845,
NC_001139.9,427297,427947,PNC1,minus,852846,
NC_001139.9,428601,431330,,plus,852847,
NC_001139.9,431548,433062,MIG1,minus,852848,
NC_001139.9,433214,433579,,minus,852849,
NC_001139.9,435625,436401,HOP2,plus,852850,
NC_001139.9,436570,436833,AGA2,minus,852851,
NC_001139.9,437467,437934,RPL24A,minus,852852,
NC_001139.9,439091,439638,RPL30,plus,852853,
NC_001139.9,440063,440425,CGR1,plus,852854,
NC_001139.9,440716,440807,,minus,852855,
NC_001139.9,441281,442909,SCW11,minus,852856,
NC_001139.9,443642,446143,CWH41,minus,852857,
NC_001139.9,446412,448535,TRP5,minus,852858,
NC_001139.9,448764,449957,PGD1,minus,852860,
NC_001139.9,450197,452104,PIB2,minus,852861,
NC_001139.9,452404,454560,STT3,plus,852862,
NC_001139.9,454785,457067,ALK1,plus,852863,
NC_001139.9,457163,457870,GET1,minus,852864,
NC_001139.9,458156,458992,CKB1,plus,852865,
NC_001139.9,459110,459664,JAC1,minus,852866,
NC_001139.9,459854,461365,ATE1,plus,852867,
NC_001139.9,461666,464911,KAP122,plus,852868,
NC_001139.9,465043,465435,,minus,852869,
NC_001139.9,466141,468807,PUF4,plus,852870,
NC_001139.9,469092,472298,PDR1,minus,852871,
NC_001139.9,472855,474276,ERG4,plus,852872,
NC_001139.9,474489,475247,SCL1,minus,852873,
NC_001139.9,475545,476069,MPO1,plus,852874,
NC_001139.9,476313,478652,LEU1,minus,852875,
NC_001139.9,479910,482666,PMA1,minus,852876,
NC_001139.9,482941,483027,,minus,1466455,
NC_001139.9,483260,483637,BRP1,plus,852877,
NC_001139.9,485423,485533,,plus,1466456,
NC_001139.9,485921,489442,PMC1,plus,852878,
NC_001139.9,489708,490547,COG7,minus,852879,
NC_001139.9,490703,491956,RPN14,minus,852880,
NC_001139.9,492474,494174,CDH1,minus,852881,
NC_001139.9,494517,495167,ERP6,plus,852882,
NC_001139.9,495453,496502,ERG26,minus,852883,
NC_001139.9,497133,498034,EFM5,minus,852884,
NC_001139.9,498476,499906,SWC4,minus,852885,
NC_001139.9,500132,502366,CUL3,plus,852886,
NC_001139.9,502938,504326,PEX31,plus,852887,
NC_001139.9,504657,505859,TFG2,minus,852888,
NC_001139.9,506070,506825,PRP18,plus,852889,
NC_001139.9,506969,507940,ECT1,plus,852890,
NC_001139.9,508110,508364,STF2,minus,852891,
NC_001139.9,509047,511002,SEC9,minus,852892,
NC_001139.9,511545,512732,NMA2,plus,852893,
NC_001139.9,513159,514340,MCY1,plus,852895,
NC_001139.9,514554,516416,SNU71,plus,852896,
NC_001139.9,516943,520863,MSB2,plus,852897,
NC_001139.9,521090,522076,EAT1,minus,852898,
NC_001139.9,522261,522833,,plus,852899,
NC_001139.9,523787,524680,,plus,852900,
NC_001139.9,524365,524694,,minus,852901,
NC_001139.9,525229,526644,UGA1,plus,852902,
NC_001139.9,526973,527329,VMA7,minus,852903,
NC_001139.9,527632,528504,DPC29,plus,852904,
NC_001139.9,529264,530919,MTL1,plus,852905,
NC_001139.9,531610,531681,,plus,852907,
NC_001139.9,531883,532596,THG1,minus,852908,
NC_001139.9,532639,532941,,plus,852909,
NC_001139.9,532985,533821,,plus,852910,
NC_001139.9,534132,534458,RPS25A,minus,852911,
NC_001139.9,536057,541325,,plus,852913,
NC_001139.9,536057,537379,,plus,852912,
NC_001139.9,541850,541921,,plus,852914,
NC_001139.9,542203,543291,MSP1,plus,852915,
NC_001139.9,543553,544205,ERV1,plus,852916,
NC_001139.9,544577,544648,,minus,852917,
NC_001139.9,545370,545566,,plus,9164897,
NC_001139.9,545681,546157,POP6,minus,852918,
NC_001139.9,546441,547469,IMO32,plus,852919,
NC_001139.9,546809,547300,NAG1,minus,8656591,
NC_001139.9,548264,553951,GSC2,plus,852920,
NC_001139.9,554248,554967,TIM21,minus,852921,
NC_001139.9,555812,556672,RPL26B,plus,852922,
NC_001139.9,557072,557422,,minus,852923,
NC_001139.9,557565,557786,,plus,1466457,
NC_001139.9,558149,558868,CAX4,minus,852924,
NC_001139.9,559731,559994,ACB1,minus,852925,
NC_001139.9,560682,561350,ORM1,plus,852926,
NC_001139.9,561662,561743,,minus,852927,
NC_001139.9,562199,567467,,minus,852928,
NC_001139.9,566145,567467,,minus,852929,
NC_001139.9,574888,575199,,plus,852930,
NC_001139.9,575398,576504,KSS1,plus,852931,
NC_001139.9,577487,579130,BUD9,plus,852932,
NC_001139.9,579476,580291,MTE1,plus,852933,
NC_001139.9,580435,581436,NQM1,minus,852934,
NC_001139.9,582990,583892,RME1,minus,852935,
NC_001139.9,583934,584296,,minus,852936,
NC_001139.9,584895,586052,TAM41,plus,852937,
NC_001139.9,586392,589469,TFC4,minus,852938,
NC_001139.9,589826,590911,UFD1,plus,852939,
NC_001139.9,591314,591877,SCM4,plus,852940,
NC_001139.9,592086,592442,,minus,852941,
NC_001139.9,593596,594705,FMP48,plus,852943,
NC_001139.9,594986,595837,MCO32,minus,852944,
NC_001139.9,596693,598621,,plus,852945,
NC_001139.9,599417,601141,MUP1,plus,852946,
NC_001139.9,601661,604447,RSC1,plus,852947,
NC_001139.9,604773,605501,LST7,minus,852948,
NC_001139.9,606136,607143,PEF1,plus,852949,
NC_001139.9,607563,609101,SPR3,plus,852950,
NC_001139.9,609584,609696,,plus,9164898,
NC_001139.9,610564,611493,ERG25,plus,852951,
NC_001139.9,611889,615965,ADE6,minus,852952,
NC_001139.9,616328,617278,COX18,minus,852953,
NC_001139.9,617516,617824,SPT4,minus,852955,
NC_001139.9,618077,619858,VHT1,minus,852956,
NC_001139.9,620921,621799,GID10,minus,852957,
NC_001139.9,622372,624786,,minus,852958,
NC_001139.9,625324,627084,ART5,minus,852960,
NC_001139.9,627806,631273,ROM1,plus,852961,
NC_001139.9,631481,634063,ENV11,minus,852962,
NC_001139.9,634304,635467,UPF3,plus,852963,
NC_001139.9,635712,636152,SMD1,plus,852964,
NC_001139.9,636147,636875,PRP38,minus,852966,
NC_001139.9,637104,637577,MRPL25,minus,852967,
NC_001139.9,637744,639513,PEX8,minus,852968,
NC_001139.9,639772,640371,PAC10,minus,852969,
NC_001139.9,640720,641832,,plus,852970,
NC_001139.9,642010,643008,TWF1,plus,852971,
NC_001139.9,643148,643780,SLX9,minus,852972,
NC_001139.9,644044,644595,TOM20,plus,852973,
NC_001139.9,644860,646815,GCD2,minus,852974,
NC_001139.9,647123,648142,MRP13,minus,852975,
NC_001139.9,648383,648907,RPL11B,minus,852976,
NC_001139.9,649598,650617,PIL1,minus,852977,
NC_001139.9,651290,652981,PDC6,minus,852978,
NC_001139.9,654634,656322,CTT1,plus,852979,
NC_001139.9,656960,659770,NNF2,plus,852980,
NC_001139.9,661749,661820,,plus,852981,
NC_001139.9,662358,666071,UTP22,plus,852982,
NC_001139.9,666341,667825,PRP31,plus,852983,
NC_001139.9,668189,669907,DBF2,plus,852984,
NC_001139.9,670388,671911,DRN1,plus,852985,
NC_001139.9,672186,675500,VAS1,plus,852986,
NC_001139.9,675671,676342,RRP46,minus,852987,
NC_001139.9,676621,677565,TPC1,plus,852988,
NC_001139.9,678695,682135,ASK10,plus,852989,
NC_001139.9,682566,687458,ESP1,minus,852990,
NC_001139.9,687899,689965,TEL2,plus,852991,
NC_001139.9,690245,693097,MDR1,plus,852992,
NC_001139.9,693363,694403,PCP1,plus,852993,
NC_001139.9,694584,695135,GTF1,minus,852994,
NC_001139.9,695417,697234,NOP7,plus,852995,
NC_001139.9,697445,698368,SRB5,minus,852996,
NC_001139.9,698599,698832,VMA21,plus,852997,
NC_001139.9,698989,699786,VOA1,minus,852998,
NC_001139.9,700675,700756,,plus,852999,
NC_001139.9,700953,701048,,minus,853000,
NC_001139.9,703636,705051,CLB1,plus,853002,
NC_001139.9,705359,706501,CLB6,minus,853003,
NC_001139.9,707108,707179,,minus,853004,
NC_001139.9,707610,712254,,plus,853006,
NC_001139.9,707610,708482,,plus,853005,
NC_001139.9,713709,715046,CLD1,plus,853007,
NC_001139.9,715828,717030,,plus,853008,
NC_001139.9,717358,718527,SHY1,plus,853009,
NC_001139.9,718893,719924,DAM1,plus,853010,
NC_001139.9,720409,724764,SPT6,plus,853011,
NC_001139.9,725049,726479,,minus,853014,
NC_001139.9,726974,727730,RPS23A,plus,853015,
NC_001139.9,728046,729671,NUP57,minus,853016,
NC_001139.9,730033,730821,COG2,minus,853017,
NC_001139.9,731137,731210,,plus,853018,
NC_001139.9,731449,732927,MEP1,minus,853019,
NC_001139.9,733412,733627,,plus,1466458,
NC_001139.9,733935,735143,,plus,853020,
NC_001139.9,736340,736411,,plus,853022,
NC_001139.9,736662,738203,PPT1,minus,853023,
NC_001139.9,739122,739195,,plus,853024,
NC_001139.9,739944,741662,ASN2,plus,853025,
NC_001139.9,742325,745435,,plus,853026,
NC_001139.9,745835,746527,,plus,853027,
NC_001139.9,746798,747736,,plus,853028,
NC_001139.9,747950,750091,UTP8,minus,853029,
NC_001139.9,750400,751047,SYF2,plus,853030,
NC_001139.9,751394,753844,,minus,853031,
NC_001139.9,754726,755250,FHN1,plus,853032,
NC_001139.9,755589,756452,PHB1,minus,853033,
NC_001139.9,756896,757447,PEX4,plus,853034,
NC_001139.9,757770,761138,CAF130,plus,853035,
NC_001139.9,761392,762168,PRE9,plus,853036,
NC_001139.9,762428,763153,LSB1,plus,853037,
NC_001139.9,763762,765606,TPO2,minus,853039,
NC_001139.9,767429,770299,CBF2,plus,853041,
NC_001139.9,770569,771972,VPS62,plus,853042,
NC_001139.9,772454,773686,BTN2,plus,853043,
NC_001139.9,774349,774421,,plus,853044,
NC_001139.9,775193,777508,SKN1,plus,853045,
NC_001139.9,779616,779687,SUF4,plus,853046,
NC_001139.9,780399,781379,THI4,plus,853047,
NC_001139.9,781767,783890,ENP2,plus,853048,
NC_001139.9,784223,784858,ECL1,minus,853049,
NC_001139.9,785276,785437,,minus,1466459,
NC_001139.9,786054,786920,NAT2,minus,853050,
NC_001139.9,787312,787779,RPL24B,minus,853051,
NC_001139.9,789031,790329,GPC1,plus,853052,
NC_001139.9,790459,793053,CCM1,minus,853053,
NC_001139.9,794417,794489,,plus,853054,
NC_001139.9,794674,795492,RSR1,minus,853056,
NC_001139.9,796092,796745,,plus,853057,
NC_001139.9,796798,797868,GTO1,minus,853058,
NC_001139.9,798543,800066,CYS4,plus,853059,
NC_001139.9,800546,801823,PTI1,plus,853060,
NC_001139.9,802440,805049,CHO2,plus,853061,
NC_001139.9,805269,806021,MTR3,minus,853062,
NC_001139.9,806412,807656,NSR1,minus,853064,
NC_001139.9,808629,809420,RTS3,minus,853065,
NC_001139.9,810227,810505,,plus,3077355,
NC_001139.9,811738,817051,,plus,853067,
NC_001139.9,811738,813054,,plus,853066,
NC_001139.9,817747,823015,,minus,853068,
NC_001139.9,821693,823015,,minus,853069,
NC_001139.9,823482,823555,,plus,853070,
NC_001139.9,824059,826917,TIF4631,plus,853071,
NC_001139.9,827552,828577,GTR2,plus,853072,
NC_001139.9,828625,828960,,plus,853073,
NC_001139.9,828723,828794,,minus,853074,
NC_001139.9,829116,830153,MRPS35,plus,853075,
NC_001139.9,830515,832197,TRS65,plus,853076,
NC_001139.9,832456,833157,CLC1,plus,853077,
NC_001139.9,833352,834482,PEX35,minus,853078,
NC_001139.9,834689,835903,PUS6,minus,853079,
NC_001139.9,836387,836665,LSO2,minus,1466460,
NC_001139.9,837142,840558,PSD2,plus,853080,
NC_001139.9,840824,842551,MSM1,minus,853081,
NC_001139.9,842845,843591,YIP1,minus,853082,
NC_001139.9,843854,844960,RBG2,plus,853083,
NC_001139.9,845649,845719,,plus,853084,
NC_001139.9,845893,846405,CBP4,minus,853085,
NC_001139.9,846655,846741,,plus,1466461,
NC_001139.9,846933,848423,ERG1,minus,853086,
NC_001139.9,848829,850436,ATF2,minus,853088,
NC_001139.9,851047,853215,PBP1,minus,853089,
NC_001139.9,853675,854895,OKP1,minus,853090,
NC_001139.9,855264,856301,RNR4,minus,853091,
NC_001139.9,857378,857491,,minus,853092,
NC_001139.9,858287,858604,TIM13,plus,853093,
NC_001139.9,859063,859476,QCR9,minus,853095,
NC_001139.9,859901,865753,UBR1,minus,853096,
NC_001139.9,866336,867520,TYS1,minus,853097,
NC_001139.9,867774,869981,TFG1,plus,853098,
NC_001139.9,870232,871416,HGH1,minus,853099,
NC_001139.9,872044,875109,BUB1,minus,853100,
NC_001139.9,876394,876466,,plus,853101,
NC_001139.9,876669,878192,CRH1,minus,853102,
NC_001139.9,878710,878815,,minus,853103,
NC_001139.9,880420,882231,HIP1,plus,853104,
NC_001139.9,882812,883810,TDH3,minus,853106,
NC_001139.9,884509,885741,PDX1,minus,853107,
NC_001139.9,886073,887875,XKS1,minus,853108,
NC_001139.9,888882,889622,SKI6,plus,853109,
NC_001139.9,889733,892186,FYV8,minus,853110,
NC_001139.9,892497,894140,SNG1,minus,853111,
NC_001139.9,894693,897146,YPP1,plus,853112,
NC_001139.9,897502,899781,PMT6,plus,853113,
NC_001139.9,899904,902270,ELP2,minus,853114,
NC_001139.9,902520,903197,,minus,853115,
NC_001139.9,903474,904748,PCT1,minus,853116,
NC_001139.9,905237,905683,YCH1,plus,853117,
NC_001139.9,905934,908774,ADE3,plus,853118,
NC_001139.9,909061,909174,,minus,1466462,
NC_001139.9,909213,910085,TDA10,plus,853119,
NC_001139.9,910432,910737,MVB12,plus,853120,
NC_001139.9,910843,911628,CIR1,minus,853121,
NC_001139.9,911883,912812,SER2,plus,853122,
NC_001139.9,912913,913227,TRX2,minus,853123,
NC_001139.9,913503,914738,,minus,853124,
NC_001139.9,915241,916701,ZPR1,plus,853125,
NC_001139.9,917040,918446,SLI1,plus,853126,
NC_001139.9,918512,919465,RTA1,minus,853127,
NC_001139.9,920575,921788,RPS0A,plus,853128,
NC_001139.9,922175,922507,RSM27,plus,853129,
NC_001139.9,922633,924462,GPI1,minus,853130,
NC_001139.9,924696,930815,CCH1,plus,853131,
NC_001139.9,930953,931023,,minus,853132,
NC_001139.9,932541,935795,CRM1,plus,853133,
NC_001139.9,936074,936883,MRPL9,minus,853135,
NC_001139.9,937124,938992,TOS2,minus,853136,
NC_001139.9,939459,939672,,minus,9164899,
NC_001139.9,939494,939672,,minus,9164900,
NC_001139.9,939923,940804,PET54,plus,853137,
NC_001139.9,940869,942215,HSV2,minus,853138,
NC_001139.9,942806,944647,AZR1,plus,853139,
NC_001139.9,945145,947019,AMA1,plus,853140,
NC_001139.9,947420,948997,DIE2,plus,853142,
NC_001139.9,949382,950899,SMI1,minus,853144,
NC_001139.9,951894,952307,BNS1,plus,853145,
NC_001139.9,952548,953480,PHB2,minus,853146,
NC_001139.9,953960,954646,NAS6,plus,853147,
NC_001139.9,954674,958210,PHO81,minus,853148,
NC_001139.9,959904,961103,YHB1,plus,853149,
NC_001139.9,961360,962061,MIC26,minus,853150,
NC_001139.9,962530,962817,SPG1,minus,853151,
NC_001139.9,963298,965655,,minus,853152,
NC_001139.9,966039,968687,KEL2,minus,853153,
NC_001139.9,969187,970053,PEX21,minus,853154,
NC_001139.9,970771,973734,PFK1,minus,853155,
NC_001139.9,974577,974777,,minus,1466463,
NC_001139.9,974875,976581,YAP1802,minus,853157,
NC_001139.9,977336,977776,MPC3,plus,853158,
NC_001139.9,978036,979319,LSC2,minus,853159,
NC_001139.9,979765,982068,SDA1,minus,853160,
NC_001139.9,982482,984272,BRF1,minus,853161,
NC_001139.9,984966,985685,CPD1,plus,853162,
NC_001139.9,985972,986739,SOL4,plus,853163,
NC_001139.9,988049,989419,MGA1,plus,853164,
NC_001139.9,991176,993521,RIE1,minus,853165,
NC_001139.9,995639,996229,NOP19,plus,853166,
NC_001139.9,996869,998188,GCN5,plus,853167,
NC_001139.9,998358,999140,PUP2,minus,853168,
NC_001139.9,1000927,1002240,ENO1,plus,853169,
NC_001139.9,1002523,1003962,COQ6,minus,853170,
