"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001142.9,150961,151626,RPB4,plus,853301,
NC_001142.9,151713,152999,YUR1,minus,853302,
NC_001142.9,153504,154691,TIF2,minus,853303,
NC_001142.9,154985,156127,GLG2,minus,853304,
NC_001142.9,156169,156252,,plus,1466464,
NC_001142.9,156550,157273,RPS21B,minus,853305,
NC_001142.9,158188,159417,LCB3,plus,853307,
NC_001142.9,159623,159847,DPI8,minus,1466465,
NC_001142.9,160619,161563,MRS3,plus,853308,
NC_001142.9,161914,164166,,plus,853309,
NC_001142.9,164278,165348,AIM23,minus,853310,
NC_001142.9,165723,172367,URA2,minus,853311,
NC_001142.9,173599,177306,TRK1,minus,853312,
NC_001142.9,178097,180103,PBS2,minus,853313,
NC_001142.9,181551,181709,MCO6,minus,1466466,
NC_001142.9,182298,184220,SPT10,minus,853315,
NC_001142.9,184501,185424,NIT2,plus,853316,
NC_001142.9,185528,186679,GCD14,minus,853317,
NC_001142.9,187126,187644,LSM1,minus,853318,
NC_001142.9,188004,189440,MTC1,minus,853319,
NC_001142.9,189716,190243,ALB1,plus,853320,
NC_001142.9,190374,191090,RPE1,minus,853322,
NC_001142.9,191639,192298,,plus,853323,
NC_001142.9,192531,193466,PHO86,plus,853325,
NC_001142.9,193860,194873,NCA3,minus,853326,
NC_001142.9,196287,197126,ASF1,plus,853327,
NC_001142.9,197313,197385,,minus,853328,
NC_001142.9,197915,198595,,plus,853329,
NC_001142.9,198678,203325,,plus,853330,
NC_001142.9,204735,204806,,plus,853331,
NC_001142.9,205305,207449,MDV1,plus,853332,
NC_001142.9,207877,209529,CCT7,plus,853333,
NC_001142.9,209922,211577,GZF3,minus,853334,
NC_001142.9,212000,217309,UTP10,minus,853335,
NC_001142.9,217705,218856,PRM10,minus,853336,
NC_001142.9,218853,220016,,minus,853337,
NC_001142.9,221390,223327,IME2,plus,853338,
NC_001142.9,225055,226737,SET4,plus,853339,
NC_001142.9,227327,227776,PAM16,plus,853340,
NC_001142.9,228094,228479,,minus,9164908,
NC_001142.9,229025,230881,GSM1,minus,853341,
NC_001142.9,231301,233760,MEF2,plus,853342,
NC_001142.9,233939,234011,,plus,853343,
NC_001142.9,234320,236356,GSH1,minus,853344,
NC_001142.9,237263,239086,LSB6,plus,853345,
NC_001142.9,239414,241654,CHS6,plus,853346,
NC_001142.9,242082,245258,SAP185,plus,853347,
NC_001142.9,245591,246244,PHS1,plus,853348,
NC_001142.9,246490,246975,MRPL49,plus,853349,
NC_001142.9,247255,251691,BCK1,plus,853350,
NC_001142.9,251821,254442,KHA1,minus,853351,
NC_001142.9,254737,256812,TOK1,minus,853352,
NC_001142.9,257423,260947,SRS2,plus,853353,
NC_001142.9,261080,262552,GWT1,minus,853354,
NC_001142.9,262757,265051,DPB11,minus,853355,
NC_001142.9,265926,268415,SIP4,plus,853356,
NC_001142.9,268799,269815,ARG3,plus,853357,
NC_001142.9,270002,272485,TRL1,minus,853358,
NC_001142.9,272827,274698,EXO70,plus,853359,
NC_001142.9,274862,278002,ALY2,minus,853361,
NC_001142.9,278841,280655,TAX4,plus,853362,
NC_001142.9,281185,283380,IML2,plus,853363,
NC_001142.9,283802,285271,ARP4,minus,853364,
NC_001142.9,285558,289226,SCP160,minus,853365,
NC_001142.9,289875,290774,PRY1,minus,853366,
NC_001142.9,291336,293981,PRY3,minus,853367,
NC_001142.9,294047,294145,,plus,1466467,
NC_001142.9,294666,295061,ICS3,minus,853368,
NC_001142.9,294799,294885,,plus,13393612,
NC_001142.9,295245,298814,NET1,plus,853369,
NC_001142.9,299157,302849,SMC3,minus,853371,
NC_001142.9,303181,305118,JEM1,plus,853372,
NC_001142.9,305221,305862,PSF2,minus,853373,
NC_001142.9,306132,307856,ARG2,plus,853374,
NC_001142.9,307971,310637,,minus,853375,
NC_001142.9,310922,312706,UTP18,minus,853376,
NC_001142.9,313016,313915,,minus,853377,
NC_001142.9,314114,314872,MPM1,minus,853379,
NC_001142.9,315054,315557,DLS1,minus,853381,
NC_001142.9,315759,316475,MRPL8,minus,853382,
NC_001142.9,316723,316980,COA3,plus,853383,
NC_001142.9,317284,319776,LAS21,plus,853384,
NC_001142.9,320016,322157,NUP82,plus,853385,
NC_001142.9,323386,324720,BNA3,plus,853386,
NC_001142.9,324964,326190,YHC3,plus,853387,
NC_001142.9,326242,327873,BIT61,minus,853388,
NC_001142.9,328118,330121,IKS1,minus,853389,
NC_001142.9,330431,333073,ZAP1,minus,853390,
NC_001142.9,333357,334094,LOG1,plus,853391,
NC_001142.9,334265,335701,TIM54,plus,853392,
NC_001142.9,335898,337037,PEP8,plus,853393,
NC_001142.9,337884,338003,,minus,853394,
NC_001142.9,338271,339269,TDH1,plus,853395,
NC_001142.9,339787,342255,IRC8,plus,853396,
NC_001142.9,342522,345743,MTR4,plus,853397,
NC_001142.9,345973,347325,CHM7,plus,853398,
NC_001142.9,347447,348637,UBX6,minus,853399,
NC_001142.9,349044,349178,,minus,1466468,
NC_001142.9,349130,349233,,minus,9164911,
NC_001142.9,349580,352108,RTT101,minus,853400,
NC_001142.9,352386,353615,AIM22,plus,853401,
NC_001142.9,354244,354332,SUP7,plus,853402,
NC_001142.9,355374,355445,,plus,853403,
NC_001142.9,355456,355527,,plus,853404,
NC_001142.9,356024,357928,,plus,853405,
NC_001142.9,358300,359676,GYP6,minus,853406,
NC_001142.9,360130,360903,,plus,853407,
NC_001142.9,361249,365445,MHP1,plus,853408,
NC_001142.9,365784,368373,NSP1,plus,853409,
NC_001142.9,368748,373799,NUP192,minus,853410,
NC_001142.9,374424,374495,,minus,853411,
NC_001142.9,374506,374577,,minus,853412,
NC_001142.9,375115,375774,LOH1,minus,853413,
NC_001142.9,376662,377336,IRC18,plus,853414,
NC_001142.9,378360,378433,,plus,853415,
NC_001142.9,378825,380096,SNX4,plus,853416,
NC_001142.9,380249,381001,TAD2,minus,853417,
NC_001142.9,381327,383375,KAR2,plus,853418,
NC_001142.9,383837,386149,HCA4,plus,853419,
NC_001142.9,386368,387438,BET4,minus,853421,
NC_001142.9,387657,388247,MAD2,plus,853422,
NC_001142.9,388385,390853,VPS53,minus,853423,
NC_001142.9,391043,391115,EMT5,minus,853424,
NC_001142.9,391311,391646,,plus,853425,
NC_001142.9,391833,392249,,minus,853426,
NC_001142.9,392404,393603,RNR2,plus,853427,
NC_001142.9,393967,395511,RRN7,plus,853428,
NC_001142.9,395931,396592,APS3,minus,853429,
NC_001142.9,396726,396796,,minus,853430,
NC_001142.9,397355,398398,PET130,minus,853432,
NC_001142.9,398937,402410,BBC1,minus,853433,
NC_001142.9,402897,404945,MPS3,plus,853434,
NC_001142.9,405588,407273,TPH3,plus,853436,
NC_001142.9,407558,409162,CCT3,plus,853438,
NC_001142.9,409493,411040,MAD3,minus,853439,
NC_001142.9,411234,413399,VTC4,minus,853441,
NC_001142.9,414285,414770,RPC17,minus,853442,
NC_001142.9,414966,415038,,plus,853443,
NC_001142.9,415931,416036,,minus,853444,
NC_001142.9,417562,419562,NOP9,minus,853445,
NC_001142.9,419957,421663,CCT8,minus,853447,
NC_001142.9,422698,423012,,minus,853449,
NC_001142.9,422937,423009,EMT3,plus,853448,
NC_001142.9,423138,424109,CTK2,minus,853450,
NC_001142.9,424432,424515,SUP51,minus,853451,
NC_001142.9,425157,431237,CYR1,plus,853452,
NC_001142.9,431589,432200,SYS1,minus,853453,
NC_001142.9,432644,433000,COX16,plus,853454,
NC_001142.9,433221,434651,OST1,minus,853455,
NC_001142.9,435163,435926,PRE3,plus,853456,
NC_001142.9,436802,438610,AVT1,plus,853457,
NC_001142.9,438865,440646,MPP10,plus,853458,
NC_001142.9,440994,442553,MRX12,minus,853459,
NC_001142.9,442909,444861,SAG1,minus,853460,
NC_001142.9,445923,448025,APL1,plus,853461,
NC_001142.9,448477,448758,LSO1,minus,1466469,
NC_001142.9,449202,450665,POL31,plus,853462,
NC_001142.9,451020,451934,SUI2,plus,853463,
NC_001142.9,452430,453446,MHO1,plus,853464,
NC_001142.9,453683,454681,TDH2,minus,853465,
NC_001142.9,456239,457774,MET3,plus,853466,
NC_001142.9,458077,458361,SPC1,minus,853467,
NC_001142.9,458641,459426,,minus,853468,
NC_001142.9,459795,460418,,minus,853469,
NC_001142.9,460382,461593,GPI14,plus,853470,
NC_001142.9,461829,462425,TMA22,plus,853471,
NC_001142.9,462721,464253,,plus,853472,
NC_001142.9,464451,466208,ILV3,minus,853473,
NC_001142.9,466521,467033,ESS1,minus,853475,
NC_001142.9,467232,468281,TES1,minus,853477,
NC_001142.9,468555,469579,REC107,minus,853478,
NC_001142.9,469784,470113,LSM8,plus,853479,
NC_001142.9,470230,470964,MDE1,minus,853481,
NC_001142.9,471138,471671,BNA1,minus,853482,
NC_001142.9,472760,478028,,plus,853484,
NC_001142.9,472760,474082,,plus,853483,
NC_001142.9,478344,483612,,plus,853486,
NC_001142.9,478344,479666,,plus,853485,
NC_001142.9,483959,486196,RBH2,minus,853487,
NC_001142.9,486586,490812,GEA1,minus,853488,
NC_001142.9,491081,492262,CPR7,plus,853489,
NC_001142.9,492378,496451,RAV1,minus,853490,
NC_001142.9,496683,497009,PET191,plus,853491,
NC_001142.9,497355,500612,RAD26,plus,853492,
NC_001142.9,500713,503391,HUL4,minus,853494,
NC_001142.9,503936,507301,MLO127,plus,853495,
NC_001142.9,507746,510085,GEF1,plus,853497,
NC_001142.9,510239,513763,URB2,minus,853498,
NC_001142.9,514055,516289,NUP85,plus,853499,
NC_001142.9,516461,517513,POL32,minus,853500,
NC_001142.9,517813,517884,IMT3,minus,853501,
NC_001142.9,518763,519185,VPS55,minus,853502,
NC_001142.9,519638,521602,SSC1,minus,853503,
NC_001142.9,522048,523862,TAH11,plus,853504,
NC_001142.9,524012,524093,,minus,853505,
NC_001142.9,524908,525381,ANB1,minus,853506,
NC_001142.9,526335,526664,CYC1,plus,853507,
NC_001142.9,526884,528476,UTR1,minus,853508,
NC_001142.9,528697,529404,ISY1,plus,853509,
NC_001142.9,529861,531366,OSM1,plus,853510,
NC_001142.9,531828,531898,SUF23,plus,853511,
NC_001142.9,532062,533759,RAD7,plus,853512,
NC_001142.9,534027,535751,BFA1,plus,853513,
NC_001142.9,536056,537549,KCH1,plus,853514,
NC_001142.9,538555,538626,HSX1,plus,853515,
NC_001142.9,538772,539266,HIT1,plus,853516,
NC_001142.9,541508,541579,,plus,853517,
NC_001142.9,541792,542502,,minus,853518,
NC_001142.9,542956,543044,SUP4,minus,853519,
NC_001142.9,544062,544712,CDC8,plus,853520,
NC_001142.9,544732,545175,APS2,minus,853521,
NC_001142.9,545787,548243,PTK2,plus,853522,
NC_001142.9,548759,549814,CBF1,plus,853523,
NC_001142.9,550511,553318,MNN14,plus,853524,
NC_001142.9,553476,554849,NTA1,minus,853525,
NC_001142.9,555195,555572,RPA12,plus,853526,
NC_001142.9,555914,557602,CCT5,plus,853527,
NC_001142.9,557809,559158,ARP3,minus,853528,
NC_001142.9,559416,566828,TOR1,plus,853529,
NC_001142.9,567019,567444,YAE1,minus,853530,
NC_001142.9,567643,568704,RFC2,plus,853531,
NC_001142.9,568806,569399,HAM1,minus,853532,
NC_001142.9,569621,570598,LIA1,minus,853534,
NC_001142.9,570967,572124,NPA3,minus,853535,
NC_001142.9,572315,572935,OPI3,minus,853536,
NC_001142.9,573095,573751,MOG1,plus,853537,
NC_001142.9,573981,575171,HOC1,plus,853538,
NC_001142.9,575354,576601,CDC11,minus,853539,
NC_001142.9,577255,578190,MIR1,minus,853540,
NC_001142.9,578860,580221,BNA2,plus,853541,
NC_001142.9,580205,581239,,plus,853542,
NC_001142.9,580432,581616,AIM24,minus,853543,
NC_001142.9,581914,582255,EAF6,minus,853544,
NC_001142.9,582608,583537,ACF4,minus,853545,
NC_001142.9,583733,585004,,plus,853546,
NC_001142.9,585120,585437,TMH11,minus,853547,
NC_001142.9,586068,586400,STE18,plus,853548,
NC_001142.9,586495,587373,EMC2,minus,853550,
NC_001142.9,587718,590582,BIR1,plus,853551,
NC_001142.9,590872,594327,GRR1,minus,853552,
NC_001142.9,595061,598336,JSN1,minus,853553,
NC_001142.9,598735,603078,BUD4,plus,853554,
NC_001142.9,603220,604203,FIP1,minus,853555,
NC_001142.9,604569,605651,IME1,minus,853556,
NC_001142.9,605936,607424,,minus,23547381,
NC_001142.9,608305,608858,RPL43B,plus,853557,
NC_001142.9,609773,610741,SFC1,plus,853558,
NC_001142.9,611195,612043,,plus,853559,
NC_001142.9,612413,612931,JJJ3,plus,853560,
NC_001142.9,613186,615156,,minus,853561,
NC_001142.9,615576,616286,YUH1,plus,853562,
NC_001142.9,616351,617334,AIM25,minus,853563,
NC_001142.9,617919,618019,,plus,853564,
NC_001142.9,618234,619034,RSM26,plus,853565,
NC_001142.9,619157,619765,VPS25,minus,853566,
NC_001142.9,620754,622490,URA8,plus,853567,
NC_001142.9,622550,623014,SOD1,minus,853568,
NC_001142.9,623581,624603,ADO1,plus,853569,
NC_001142.9,624838,627015,ECM27,plus,853570,
NC_001142.9,627340,628326,LIH1,plus,853571,
NC_001142.9,628712,629083,ABM1,plus,853572,
NC_001142.9,629585,632941,CPA2,minus,853573,
NC_001142.9,633615,635681,YMR1,plus,853574,
NC_001142.9,635855,636706,PXP2,minus,853575,
NC_001142.9,637030,637635,NNF1,plus,853576,
NC_001142.9,637790,638168,,plus,1466470,
NC_001142.9,638232,638975,RSM7,minus,853578,
NC_001142.9,639942,640451,,plus,853579,
NC_001142.9,640825,641664,TDA4,plus,853580,
NC_001142.9,642007,643368,STE24,plus,853581,
NC_001142.9,643490,644101,ILM1,minus,853582,
NC_001142.9,644304,646490,JHD2,minus,853583,
NC_001142.9,647126,647476,,plus,853584,
NC_001142.9,647607,649142,ATP2,plus,853585,
NC_001142.9,649776,651269,IBA57,plus,853586,
NC_001142.9,651901,652578,RPS5,plus,853587,
NC_001142.9,652892,654238,,minus,853588,
NC_001142.9,654737,655963,ENT3,minus,853589,
NC_001142.9,656254,658689,VPS70,minus,853590,
NC_001142.9,658917,663059,RSF2,minus,853592,
NC_001142.9,662921,663280,,plus,853591,
NC_001142.9,663749,663942,,plus,9164912,
NC_001142.9,664000,665019,EFM3,minus,853593,
NC_001142.9,665218,667137,STR2,minus,853594,
NC_001142.9,667644,669293,MNS1,plus,853595,
NC_001142.9,669522,672668,NMD5,plus,853596,
NC_001142.9,672991,673620,XPT1,plus,853597,
NC_001142.9,673729,675852,SGM1,minus,853598,
NC_001142.9,676059,676778,MCM22,minus,853599,
NC_001142.9,676971,677234,TIM8,plus,853600,
NC_001142.9,677441,678706,TTI2,minus,853601,
NC_001142.9,678957,683285,MET5,minus,853602,
NC_001142.9,684567,689321,IML1,plus,853603,
NC_001142.9,689445,690524,HOM6,minus,853604,
NC_001142.9,690750,695696,HIR3,minus,853605,
NC_001142.9,695906,696949,IPA1,plus,853606,
NC_001142.9,697141,698169,,plus,853607,
NC_001142.9,698326,700614,PMT4,minus,853608,
NC_001142.9,700882,701691,MGM101,plus,853609,
NC_001142.9,702027,703068,RPS4A,minus,853610,
NC_001142.9,703885,704238,,plus,853611,
NC_001142.9,704196,705272,HMS2,plus,853612,
NC_001142.9,705744,706874,BAT2,plus,853613,
NC_001142.9,707160,708374,,plus,853614,
NC_001142.9,708811,709707,DAN1,minus,853615,
NC_001142.9,712255,715740,DAN4,minus,853616,
NC_001142.9,717580,717630,,plus,1466471,
NC_001142.9,719666,721297,DAL5,plus,853617,
NC_001142.9,722815,723900,PGU1,plus,853618,
NC_001142.9,725784,726824,,plus,853619,
NC_001142.9,727405,728271,AAD10,plus,853620,
NC_001142.9,728574,729596,THI11,minus,853621,
NC_001142.9,732440,734143,HXT16,plus,853623,
NC_001142.9,736044,737117,SOR1,plus,853624,
NC_001142.9,738008,739816,MPH3,minus,853625,
NC_001142.9,742848,743999,COS5,minus,853626,
