"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001137.3,144327,145334,YEA6,plus,856712,
NC_001137.3,145907,146755,VAB2,minus,856713,
NC_001137.3,146951,147979,YEA4,plus,856714,
NC_001137.3,148176,148599,GIM4,plus,856715,
NC_001137.3,148722,150014,WBP1,minus,856716,
NC_001137.3,150301,150978,IRC22,minus,856717,
NC_001137.3,153520,155808,MNN1,plus,856718,
NC_001137.3,156803,157498,NOP16,plus,856719,
NC_001137.3,157736,159118,PMI40,minus,856720,
NC_001137.3,159580,160275,FMP52,plus,856721,
NC_001137.3,160550,162442,YND1,plus,856722,
NC_001137.3,162723,164285,NUG1,plus,856723,
NC_001137.3,164527,166083,PAC2,plus,856724,
NC_001137.3,166237,166885,TMA20,minus,856725,
NC_001137.3,167427,167586,,minus,9164888,
NC_001137.3,167808,171818,SEC3,minus,856726,
NC_001137.3,172115,172492,NTF2,plus,856727,
NC_001137.3,172634,173338,,minus,856728,
NC_001137.3,175248,176012,TIR1,plus,856729,
NC_001137.3,177099,177170,,plus,856730,
NC_001137.3,177835,178431,PRE1,plus,856731,
NC_001137.3,178841,182278,PRP22,plus,856732,
NC_001137.3,182600,184219,HEM14,plus,856733,
NC_001137.3,183731,184700,BUD25,minus,856735,
NC_001137.3,184541,186775,FAA2,plus,856734,
NC_001137.3,188277,189311,BIM1,plus,856736,
NC_001137.3,189503,191788,AFG3,minus,856737,
NC_001137.3,191959,192624,SPC25,minus,856738,
NC_001137.3,192797,194230,ISC1,plus,856739,
NC_001137.3,194273,194539,SBH2,minus,856740,
NC_001137.3,195168,196517,GPA2,plus,856741,
NC_001137.3,196948,198519,RPN3,plus,856742,
NC_001137.3,198812,200875,SRB4,plus,856743,
NC_001137.3,201076,201936,PRO3,plus,856744,
NC_001137.3,202192,204963,YAT2,plus,856745,
NC_001137.3,205251,206834,GCD11,plus,856746,
NC_001137.3,207357,207428,,plus,856747,
NC_001137.3,207644,208474,CHO1,minus,856748,
NC_001137.3,208979,210232,GAL83,minus,856749,
NC_001137.3,210692,211876,MIG3,minus,856750,
NC_001137.3,212587,213177,SMB1,minus,856751,
NC_001137.3,213437,213898,CHZ1,plus,856752,
NC_001137.3,214076,214747,YPT31,minus,856753,
NC_001137.3,215063,217693,FIR1,plus,856754,
NC_001137.3,218057,221287,ZRG8,minus,856755,
NC_001137.3,221846,222403,,plus,856756,
NC_001137.3,222639,223076,EDC2,plus,856757,
NC_001137.3,223367,225199,ARB1,minus,856758,
NC_001137.3,225889,226854,PHM8,plus,856759,
NC_001137.3,226858,228252,KRE29,minus,856760,
NC_001137.3,228451,228831,FMP49,plus,20098144,
NC_001137.3,228456,229205,HVG1,minus,856761,
NC_001137.3,229263,229481,,minus,856762,
NC_001137.3,229795,231987,GLN3,plus,856763,
NC_001137.3,232461,234740,YEN1,plus,856764,
NC_001137.3,234937,235491,MXR1,plus,856765,
NC_001137.3,235770,237119,SAH1,minus,856766,
NC_001137.3,237570,238016,ERG28,minus,856767,
NC_001137.3,238460,239774,MEI4,minus,856768,
NC_001137.3,240032,241501,ACA1,minus,856769,
NC_001137.3,243180,243611,SPO73,plus,856770,
NC_001137.3,243810,246503,SAP1,minus,856771,
NC_001137.3,246982,248157,CAJ1,minus,856772,
NC_001137.3,250286,250357,,plus,856773,
NC_001137.3,250718,251002,ISD11,plus,856774,
NC_001137.3,251728,253662,TPA1,plus,856775,
NC_001137.3,253971,254387,RSM18,minus,856776,
NC_001137.3,254656,256134,JHD1,plus,856777,
NC_001137.3,256375,257958,HOM3,minus,856778,
NC_001137.3,258737,259639,PIC2,minus,856779,
NC_001137.3,260933,261046,,minus,856780,
NC_001137.3,262052,263698,GIP2,minus,856781,
NC_001137.3,264892,265785,HIS1,minus,856782,
NC_001137.3,266512,268113,FCY2,minus,856783,
NC_001137.3,269423,270185,RPL34A,minus,856784,
NC_001137.3,270737,271126,HMF1,minus,856785,
NC_001137.3,271768,272091,PET117,plus,856786,
NC_001137.3,272624,273886,PCL6,plus,856787,
NC_001137.3,274567,276153,FCY21,plus,856788,
NC_001137.3,276572,278164,FCY22,plus,856789,
NC_001137.3,278298,279626,CEM1,minus,856790,
NC_001137.3,279930,280682,GPP2,minus,856791,
NC_001137.3,281710,282366,THO1,plus,856792,
NC_001137.3,282705,284222,VHR2,minus,856793,
NC_001137.3,285241,286914,ICL1,minus,856794,
NC_001137.3,288443,288524,SUP19,minus,856795,
NC_001137.3,290242,290799,RRT13,plus,856796,
NC_001137.3,292066,292551,RGI1,plus,856797,
NC_001137.3,293050,294813,MOT2,plus,856799,
NC_001137.3,295410,298001,"ARG5,6",plus,856800,
NC_001137.3,298950,301616,RNR1,plus,856801,
NC_001137.3,301947,302327,TDA2,minus,856802,
NC_001137.3,302806,303195,VTC1,plus,856803,
NC_001137.3,304030,305592,ALD5,plus,856804,
NC_001137.3,306323,307196,RPS24A,plus,856805,
NC_001137.3,307653,308123,YOS1,plus,856806,
NC_001137.3,308413,311199,PTP3,minus,856807,
NC_001137.3,312023,312095,,minus,856808,
NC_001137.3,312590,313498,,minus,856809,
NC_001137.3,314534,316600,MRX1,minus,856810,
NC_001137.3,316807,318342,ICP55,minus,856811,
NC_001137.3,318646,318810,,plus,1466536,
NC_001137.3,318920,319552,,plus,856812,
NC_001137.3,319963,321846,AIM9,plus,856813,
NC_001137.3,322212,322762,,plus,9164885,
NC_001137.3,322686,324095,SER3,plus,856814,
NC_001137.3,324272,325936,UTP7,minus,856815,
NC_001137.3,326174,327031,GET2,minus,856817,
NC_001137.3,327065,327451,,plus,856816,
NC_001137.3,327619,328140,,minus,856818,
NC_001137.3,328477,330207,ILV1,plus,856819,
NC_001137.3,330576,332306,AIM10,plus,856820,
NC_001137.3,332582,332830,SBH1,minus,856821,
NC_001137.3,333176,335188,DOT6,minus,856822,
NC_001137.3,335946,337340,PTC2,minus,856823,
NC_001137.3,337949,339472,TRP2,plus,856824,
NC_001137.3,339864,342167,MET6,minus,856825,
NC_001137.3,342855,343232,IES5,plus,856827,
NC_001137.3,343320,347612,TSC11,minus,856828,
NC_001137.3,347912,348400,AIM11,minus,856829,
NC_001137.3,348729,349346,PUP3,minus,856830,
NC_001137.3,349980,351182,RAD51,plus,856831,
NC_001137.3,351698,353236,SHC1,plus,856832,
NC_001137.3,354934,355005,,plus,856833,
NC_001137.3,355466,357730,UBP9,plus,856835,
NC_001137.3,358105,359061,PRS2,minus,856836,
NC_001137.3,359562,360314,UBC6,plus,856837,
NC_001137.3,360502,361794,AST2,minus,856838,
NC_001137.3,363100,363702,RPS8B,plus,856839,
NC_001137.3,364589,366517,SSA4,plus,856840,
NC_001137.3,366802,367428,RTT105,plus,856841,
NC_001137.3,367838,372013,NUP157,minus,856842,
NC_001137.3,372326,373234,MAM1,plus,856843,
NC_001137.3,373448,374545,GLE2,minus,856844,
NC_001137.3,375215,377614,FLO8,minus,856845,
NC_001137.3,378762,382103,KAP123,minus,856846,
NC_001137.3,382595,385876,SWI4,minus,856847,
NC_001137.3,387232,387795,LSM4,plus,856848,
NC_001137.3,387932,390052,TMN3,minus,856849,
NC_001137.3,390590,393712,BOI2,minus,856850,
NC_001137.3,394292,394867,SPR6,minus,856851,
NC_001137.3,395348,396172,SLX8,minus,856852,
NC_001137.3,396769,397653,RPL23B,plus,856853,
NC_001137.3,397952,399055,SHO1,minus,856854,
NC_001137.3,399496,400842,AVT6,minus,856855,
NC_001137.3,401135,401869,SCS2,plus,856856,
NC_001137.3,402375,402719,,plus,856858,
NC_001137.3,402871,404352,GLO3,minus,856859,
NC_001137.3,404813,406387,YCK3,plus,856860,
NC_001137.3,407342,409063,DSE1,minus,856861,
NC_001137.3,410189,412618,RSP5,plus,856862,
NC_001137.3,413394,414179,NSA2,minus,856863,
NC_001137.3,414481,415554,LCP5,plus,856864,
NC_001137.3,415859,416470,VFA1,plus,856865,
NC_001137.3,417281,420709,SAK1,plus,856866,
NC_001137.3,421115,422446,COM2,minus,856867,
NC_001137.3,423952,424311,RPS26B,plus,856868,
NC_001137.3,424698,424883,,plus,9164882,
NC_001137.3,425188,430449,PMD1,minus,856869,
NC_001137.3,431129,431220,,minus,9164886,
NC_001137.3,432495,433958,GLC7,plus,856870,
NC_001137.3,434541,434612,,minus,856871,
NC_001137.3,435752,435824,,minus,856872,
NC_001137.3,437267,437803,,minus,856873,
NC_001137.3,437952,438344,,minus,856874,
NC_001137.3,438700,438773,,plus,856875,
NC_001137.3,439616,440971,GDI1,plus,856876,
NC_001137.3,441373,441819,,minus,856877,
NC_001137.3,441987,442508,,plus,9164887,
NC_001137.3,443202,443275,,minus,856878,
NC_001137.3,443756,449024,,minus,856879,
NC_001137.3,447702,449024,,minus,856880,
NC_001137.3,449474,449578,,plus,856881,
NC_001137.3,450563,451243,RTR1,minus,856882,
NC_001137.3,451565,453235,EMP65,plus,856883,
NC_001137.3,453459,454919,COX15,plus,856884,
NC_001137.3,455146,456036,MAG1,minus,856885,
NC_001137.3,456319,457605,DDI1,plus,856886,
NC_001137.3,457806,460223,UBP5,minus,856887,
NC_001137.3,460526,461740,FTR1,minus,856888,
NC_001137.3,462386,462823,,minus,31009439,
NC_001137.3,462585,462866,LSM5,plus,856889,
NC_001137.3,462968,464842,SCC4,minus,856890,
NC_001137.3,465303,466025,SPT15,plus,856891,
NC_001137.3,466208,467470,PEA2,minus,856892,
NC_001137.3,468370,468816,SPI1,plus,856893,
NC_001137.3,469457,469530,,plus,856894,
NC_001137.3,469686,472424,UBP3,minus,856895,
NC_001137.3,472657,473988,,minus,856896,
NC_001137.3,474041,474805,PET122,minus,856897,
NC_001137.3,475020,476228,OXA1,plus,856898,
NC_001137.3,476345,482848,BEM2,minus,856899,
NC_001137.3,483325,484341,,minus,856900,
NC_001137.3,484788,487193,COG3,plus,856901,
NC_001137.3,487331,487402,,minus,856902,
NC_001137.3,488857,490578,,minus,856903,
NC_001137.3,491530,491958,BUR6,minus,856904,
NC_001137.3,492352,492424,,minus,856905,
NC_001137.3,492856,498124,,minus,856906,
NC_001137.3,496802,498124,,minus,856907,
NC_001137.3,499347,500348,SPT2,minus,856908,
NC_001137.3,500630,502894,RAD4,minus,856909,
NC_001137.3,503084,503782,GCG1,minus,856910,
NC_001137.3,505392,509798,CHD1,plus,856911,
NC_001137.3,510373,512106,PAB1,plus,856912,
NC_001137.3,512744,517459,DNF1,plus,856913,
NC_001137.3,518216,520771,BCK2,plus,856914,
NC_001137.3,521029,522669,CCA1,minus,856915,
NC_001137.3,523369,525759,RPH1,plus,856916,
NC_001137.3,525974,526651,ADK2,plus,856917,
NC_001137.3,527082,529418,RAD3,plus,856918,
NC_001137.3,529530,536021,BRR2,minus,856919,
NC_001137.3,536300,538279,RAD24,plus,856920,
NC_001137.3,538434,539168,GRX4,minus,856921,
NC_001137.3,539464,540363,TMT1,minus,856922,
NC_001137.3,540650,540814,,plus,1466537,
NC_001137.3,541690,545055,ECM32,plus,856923,
NC_001137.3,545611,546414,BMH1,plus,856924,
NC_001137.3,546817,548079,PDA1,plus,856925,
NC_001137.3,548421,549517,DMC1,plus,856926,
NC_001137.3,549724,550527,ISC10,minus,856927,
NC_001137.3,550865,551122,SLO1,minus,856928,
NC_001137.3,551285,551358,,minus,856929,
NC_001137.3,551473,551796,,minus,856930,
NC_001137.3,552525,553259,FMP10,plus,856931,
NC_001137.3,553334,553969,FAU1,minus,856932,
NC_001137.3,556296,558680,TOG1,minus,856933,
NC_001137.3,559454,560365,PUG1,plus,856934,
NC_001137.3,561705,562625,,minus,856935,
NC_001137.3,566230,566655,,plus,856937,
NC_001137.3,568040,568759,,plus,856938,
NC_001137.3,569608,569907,,minus,1466538,
NC_001137.3,571155,571523,,plus,856939,
NC_001137.3,571480,576525,YRF1-2,plus,856940,
NC_001137.3,575680,576162,,minus,4594642,
