"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001144.5,322297,323178,GEP5,plus,850780,
NC_001144.5,323544,326225,SUL2,plus,850781,
NC_001144.5,326513,327415,NYV1,minus,850782,
NC_001144.5,327730,329238,GIS3,minus,850783,
NC_001144.5,329677,332115,IOC2,minus,850784,
NC_001144.5,332590,336033,KIN2,plus,850785,
NC_001144.5,336231,337265,HRT3,minus,850786,
NC_001144.5,337527,339473,CHA4,minus,850787,
NC_001144.5,339744,340928,ICT1,minus,850788,
NC_001144.5,341325,341588,MIM2,plus,850789,
NC_001144.5,341810,342853,ERG27,plus,850790,
NC_001144.5,342970,343767,APC9,minus,850792,
NC_001144.5,343989,345941,CDC45,minus,850793,
NC_001144.5,346585,346980,LCL2,plus,850794,
NC_001144.5,347047,348180,SEN2,minus,850795,
NC_001144.5,348427,348510,,minus,9164937,
NC_001144.5,349006,363738,REA1,minus,850796,
NC_001144.5,364116,365330,REX3,plus,850797,
NC_001144.5,366235,366346,,plus,9164922,
NC_001144.5,366667,368124,,minus,850798,
NC_001144.5,368781,369311,AHP1,plus,850799,
NC_001144.5,369697,370098,CCW12,minus,850800,
NC_001144.5,370391,370723,,plus,850801,
NC_001144.5,370791,371210,,plus,850802,
NC_001144.5,371620,372927,HOG1,plus,850803,
NC_001144.5,374355,374427,,plus,850804,
NC_001144.5,374944,377238,AVL9,minus,850805,
NC_001144.5,377985,380564,CFT2,plus,850806,
NC_001144.5,380822,382252,MSL5,plus,850807,
NC_001144.5,382471,384534,CLF1,minus,850808,
NC_001144.5,384725,385408,TML25,minus,850809,
NC_001144.5,385534,386175,SRN2,plus,850810,
NC_001144.5,386511,388220,YPS1,minus,850811,
NC_001144.5,388744,390270,YPS3,minus,850812,
NC_001144.5,390954,391331,,minus,850813,
NC_001144.5,393484,393894,,plus,850816,
NC_001144.5,394765,395520,,minus,850817,
NC_001144.5,395758,398319,APC2,minus,850818,
NC_001144.5,398530,399433,DCN1,plus,850819,
NC_001144.5,399657,402488,DIP2,plus,850820,
NC_001144.5,402794,404062,ZRT2,minus,850821,
NC_001144.5,404510,406822,ACE2,minus,850822,
NC_001144.5,407283,408155,USB1,minus,850823,
NC_001144.5,408445,410193,CKI1,plus,850824,
NC_001144.5,410723,412414,PDC5,plus,850825,
NC_001144.5,413281,415527,SLX4,plus,850826,
NC_001144.5,415801,416658,TIS11,minus,850827,
NC_001144.5,417006,418109,RKM5,plus,850828,
NC_001144.5,418437,421394,NHA1,plus,850829,
NC_001144.5,421542,423473,SLS1,minus,850830,
NC_001144.5,423683,424774,RRN5,plus,850832,
NC_001144.5,425186,426616,PUT1,plus,850833,
NC_001144.5,427132,427203,,plus,850834,
NC_001144.5,427329,429386,DPH6,plus,850835,
NC_001144.5,429677,432016,ACF2,minus,850836,
NC_001144.5,432168,432773,RMP1,plus,850837,
NC_001144.5,432823,433725,SPE4,minus,850838,
NC_001144.5,433870,434058,,plus,3799977,
NC_001144.5,434158,434463,SMD3,minus,850839,
NC_001144.5,434641,437397,PEP3,plus,850840,
NC_001144.5,437631,439823,,minus,850841,
NC_001144.5,440467,441288,STM1,plus,850843,
NC_001144.5,441715,442737,PCD1,minus,850844,
NC_001144.5,442958,444688,,minus,850845,
NC_001144.5,445524,447575,ACS2,minus,850846,
NC_001144.5,447982,448314,RNH203,minus,850847,
NC_001144.5,448650,448721,,minus,850848,
NC_001144.5,451575,458432,,minus,9164931,
NC_001144.5,451575,451785,,minus,9164936,
NC_001144.5,451786,455181,,minus,9164935,
NC_001144.5,454696,455070,TAR1,plus,850849,
NC_001144.5,455182,455413,,minus,9164926,
NC_001144.5,455414,455571,,minus,9164934,
NC_001144.5,455572,455932,,minus,9164938,
NC_001144.5,455933,457732,,minus,9164923,
NC_001144.5,457733,458432,,minus,9164941,
NC_001144.5,459676,459796,,plus,9164945,
NC_001144.5,460712,467569,,minus,9164920,
NC_001144.5,460712,460922,,minus,9164942,
NC_001144.5,460923,464318,,minus,9164921,
NC_001144.5,462522,462671,,minus,1466409,
NC_001144.5,464319,464550,,minus,9164930,
NC_001144.5,464551,464708,,minus,9164939,
NC_001144.5,464709,465069,,minus,9164940,
NC_001144.5,465070,466869,,minus,9164932,
NC_001144.5,466870,467569,,minus,9164933,
NC_001144.5,468813,468931,,plus,9164928,
NC_001144.5,468827,468958,,minus,1466410,
NC_001144.5,469317,470405,ASP3-1,minus,850850,
NC_001144.5,472113,472457,,plus,850851,
NC_001144.5,472465,472583,,plus,9164924,
NC_001144.5,472479,472610,,minus,1466411,
NC_001144.5,472969,474057,ASP3-2,minus,850852,
NC_001144.5,475764,475976,,plus,1466412,
NC_001144.5,476333,481601,,minus,850853,
NC_001144.5,480279,481601,,minus,850854,
NC_001144.5,481873,482037,,plus,1466413,
NC_001144.5,482045,482163,,plus,9164929,
NC_001144.5,482059,482190,,minus,1466414,
NC_001144.5,482549,483637,ASP3-3,minus,850855,
NC_001144.5,485345,485689,,plus,850856,
NC_001144.5,485697,485815,,plus,9164946,
NC_001144.5,485711,485842,,minus,1466415,
NC_001144.5,486201,487289,ASP3-4,minus,850857,
NC_001144.5,488997,489341,,plus,850858,
NC_001144.5,489349,489469,,plus,9164918,
NC_001144.5,489573,489929,,plus,850859,
NC_001144.5,490406,490594,RRT15,plus,1466416,
NC_001144.5,491866,493254,MAS1,minus,850860,
NC_001144.5,493883,494389,SHH4,plus,850861,
NC_001144.5,494494,495258,PUS5,minus,850862,
NC_001144.5,495429,498044,SEC10,minus,850863,
NC_001144.5,498947,499405,RPS31,plus,850864,
NC_001144.5,499578,500270,UPS2,minus,850865,
NC_001144.5,500579,501049,APS1,minus,850868,
NC_001144.5,501260,502162,DPH5,minus,850869,
NC_001144.5,502421,504247,,plus,850870,
NC_001144.5,504591,505829,IDP2,plus,850871,
NC_001144.5,506134,507585,CBF5,plus,850872,
NC_001144.5,507797,510232,RFX1,minus,850873,
NC_001144.5,511054,512940,,plus,850874,
NC_001144.5,513162,513821,TFS1,minus,850875,
NC_001144.5,514108,514713,,minus,850876,
NC_001144.5,515262,516410,SAM1,plus,850877,
NC_001144.5,516678,517670,VTA1,minus,850878,
NC_001144.5,517940,520351,SWI6,plus,850879,
NC_001144.5,520543,522012,TOS4,minus,850880,
NC_001144.5,522663,523288,RPL37A,plus,850882,
NC_001144.5,523632,524390,EMG1,plus,850883,
NC_001144.5,524865,527945,SKG3,plus,850884,
NC_001144.5,528300,530387,MDL1,plus,850885,
NC_001144.5,530797,534393,ATG26,minus,850886,
NC_001144.5,535214,536689,MMR1,plus,850887,
NC_001144.5,537272,538432,PEX13,plus,850888,
NC_001144.5,538792,539589,HCR1,minus,850889,
NC_001144.5,540009,540536,UPS1,minus,850890,
NC_001144.5,540809,541573,NCW2,minus,850891,
NC_001144.5,541937,543304,NMT1,minus,850892,
NC_001144.5,543968,545698,PWP1,plus,850893,
NC_001144.5,546097,547611,NOP56,plus,850894,
NC_001144.5,547853,548769,PBA1,minus,850896,
NC_001144.5,549012,549356,YKE2,plus,850897,
NC_001144.5,549511,550293,COQ9,minus,850898,
NC_001144.5,550650,551960,MSS51,minus,850900,
NC_001144.5,552270,552605,QRI5,plus,850901,
NC_001144.5,552724,553677,HMX1,minus,850902,
NC_001144.5,554578,556419,ENT2,plus,850903,
NC_001144.5,556788,559289,HRD3,plus,850904,
NC_001144.5,559551,560444,SEC13,plus,850905,
NC_001144.5,560797,561732,PNP1,minus,850906,
NC_001144.5,562008,563390,CLB4,plus,850907,
NC_001144.5,563792,564531,ATG38,minus,850908,
NC_001144.5,564860,566281,TUB4,minus,850909,
NC_001144.5,566654,567922,CRR1,minus,850910,
NC_001144.5,568567,570627,FRE1,plus,850911,
NC_001144.5,570776,571858,CDC123,minus,850912,
NC_001144.5,572096,573211,CPR6,minus,850914,
NC_001144.5,573466,573918,COA4,minus,850915,
NC_001144.5,574151,576337,MSC3,plus,850916,
NC_001144.5,576825,577793,CCC1,plus,850917,
NC_001144.5,578362,579024,RSA3,minus,850918,
NC_001144.5,579318,581771,UTP13,minus,850919,
NC_001144.5,582233,585490,IFH1,minus,850920,
NC_001144.5,586464,587573,UCC1,plus,850921,
NC_001144.5,587695,588918,,minus,850922,
NC_001144.5,589354,590541,BUR2,plus,850923,
NC_001144.5,590562,592043,ADY4,minus,850924,
NC_001144.5,592519,592619,,minus,850925,
NC_001144.5,593438,598706,,plus,850927,
NC_001144.5,593438,594760,,plus,850926,
NC_001144.5,600019,602463,ECM22,minus,850928,
NC_001144.5,604212,604787,CDC42,minus,850930,
NC_001144.5,605300,605432,,minus,850931,
NC_001144.5,605758,607119,BNA5,minus,850933,
NC_001144.5,607425,609524,EST1,minus,850934,
NC_001144.5,609783,611753,TOP3,plus,850935,
NC_001144.5,611794,612117,,minus,850937,
NC_001144.5,612367,614163,THI7,plus,850938,
NC_001144.5,614755,616191,FAR10,plus,850939,
NC_001144.5,616332,617318,LIP2,minus,850940,
NC_001144.5,617533,620160,VPS34,plus,850941,
NC_001144.5,620473,622821,CSC1,plus,850942,
NC_001144.5,622918,623883,ARV1,minus,850943,
NC_001144.5,624203,625021,GPN3,plus,850944,
NC_001144.5,625168,626331,MAP1,minus,850945,
NC_001144.5,626502,626930,CDD1,minus,850946,
NC_001144.5,627118,628197,ERF2,plus,850947,
NC_001144.5,628383,628497,,plus,850948,
NC_001144.5,628684,633354,IRC20,minus,850949,
NC_001144.5,634252,636084,RCK2,plus,850950,
NC_001144.5,636780,639914,YEF3,plus,850951,
NC_001144.5,640317,641021,SSP120,plus,850952,
NC_001144.5,641464,642057,SYM1,plus,850953,
NC_001144.5,642627,644336,MCP2,plus,850955,
NC_001144.5,644404,644973,NDL1,minus,850956,
NC_001144.5,645600,645953,,minus,850957,
NC_001144.5,646415,650923,HAP1,plus,850958,
NC_001144.5,651117,652439,,plus,850959,
NC_001144.5,656934,657006,,minus,850960,
NC_001144.5,658826,659791,,plus,850961,
NC_001144.5,660716,662833,GSY2,plus,850962,
NC_001144.5,663284,665002,HSP60,minus,850963,
NC_001144.5,665844,667907,LCB5,plus,850964,
NC_001144.5,668237,668563,VPS63,minus,850965,
NC_001144.5,668244,668891,YPT6,minus,850966,
NC_001144.5,669468,669662,TMA7,minus,850967,
NC_001144.5,670340,672823,RED1,plus,850968,
NC_001144.5,673131,673334,RPS28B,plus,850969,
NC_001144.5,673828,673944,,minus,1466417,
NC_001144.5,674427,675455,NEJ1,minus,850970,
NC_001144.5,675619,677724,PDR8,minus,850971,
NC_001144.5,678212,679924,BOP2,plus,850972,
NC_001144.5,680200,680844,SEC22,plus,850973,
NC_001144.5,681186,682238,DCS1,plus,850974,
NC_001144.5,682737,683561,CMG1,plus,850976,
NC_001144.5,683672,687202,YCS4,minus,850977,
NC_001144.5,687859,687932,,minus,850978,
NC_001144.5,689083,691029,PIG1,minus,850979,
NC_001144.5,691555,693882,MCM5,plus,850980,
NC_001144.5,694378,694800,SMD2,plus,850981,
NC_001144.5,695046,696830,DBP9,minus,850982,
NC_001144.5,697156,699495,YSH1,minus,850983,
NC_001144.5,699999,704024,,minus,850984,
NC_001144.5,704493,704960,RSO55,minus,850987,
NC_001144.5,705186,706130,,plus,850988,
NC_001144.5,706198,707040,ECI1,minus,850990,
NC_001144.5,707360,708145,NNT1,plus,850991,
NC_001144.5,708168,708338,,minus,1466418,
NC_001144.5,708448,710136,CTS1,minus,850992,
NC_001144.5,710991,712058,,minus,850993,
NC_001144.5,712537,713158,RPS30A,minus,850994,
NC_001144.5,713480,714904,MEC3,minus,850995,
NC_001144.5,715089,717026,GUF1,plus,850996,
NC_001144.5,717145,717978,COQ11,minus,850997,
NC_001144.5,718317,719462,GCD7,minus,850998,
NC_001144.5,719789,720370,SEC72,minus,850999,
NC_001144.5,720771,721430,GSP1,minus,851000,
NC_001144.5,721999,722373,ATP14,minus,851002,
NC_001144.5,722978,723304,,plus,851003,
NC_001144.5,724044,724433,,plus,851004,
NC_001144.5,724721,725416,YHC1,minus,851005,
NC_001144.5,726069,728051,ECM38,plus,851006,
NC_001144.5,728955,730301,EXG1,plus,851007,
NC_001144.5,730825,731559,HRI1,plus,851008,
NC_001144.5,732090,732190,,plus,851009,
NC_001144.5,732191,732553,,minus,851011,
NC_001144.5,732542,733876,MET17,plus,851010,
NC_001144.5,734802,734875,,plus,851012,
NC_001144.5,735212,737548,ACO1,minus,851013,
NC_001144.5,738161,743863,STT4,minus,851014,
NC_001144.5,744151,744851,UBC12,plus,851015,
NC_001144.5,745620,746525,CDA1,plus,851016,
NC_001144.5,746848,747111,DPA10,minus,1466419,
NC_001144.5,747937,748875,CDA2,plus,851017,
NC_001144.5,749034,751769,IMH1,minus,851018,
NC_001144.5,752224,756993,CDC25,minus,851019,
NC_001144.5,757637,758833,ATG39,minus,851021,
NC_001144.5,759480,760241,MRPL15,plus,851022,
NC_001144.5,760750,762342,SPH1,minus,851023,
NC_001144.5,762575,764137,CDC3,minus,851024,
NC_001144.5,764808,765269,NKP2,plus,851025,
NC_001144.5,765266,766358,TAD3,minus,851027,
NC_001144.5,766542,769196,EST2,plus,851028,
NC_001144.5,769318,771684,BUD6,minus,851029,
NC_001144.5,771940,776304,MMS22,plus,851030,
NC_001144.5,776584,777864,SFH1,minus,851032,
NC_001144.5,778173,778952,CWC24,minus,851033,
NC_001144.5,779215,780786,PEX30,plus,851034,
NC_001144.5,781143,781379,RPL38,minus,851035,
NC_001144.5,782174,782896,,plus,851036,
NC_001144.5,783127,783387,TMA10,minus,851037,
NC_001144.5,784354,784453,,plus,851038,
NC_001144.5,784913,786118,NMA1,plus,851039,
NC_001144.5,786442,787333,REC102,plus,851040,
NC_001144.5,787664,789679,CHS5,plus,851041,
NC_001144.5,790669,791046,JIP3,minus,851043,
NC_001144.5,790676,791806,MID2,plus,851042,
NC_001144.5,793918,793989,,plus,851044,
NC_001144.5,794486,794575,,minus,9164949,
NC_001144.5,794697,794794,,minus,9164944,
NC_001144.5,794937,795024,,minus,9164947,
NC_001144.5,795573,795899,RPS25B,minus,851045,
NC_001144.5,797178,797249,,plus,851047,
NC_001144.5,797430,799592,NUP2,plus,851048,
NC_001144.5,799697,802396,SGD1,minus,851049,
NC_001144.5,802653,805106,VRP1,minus,851051,
NC_001144.5,805887,806825,RPP0,plus,851052,
NC_001144.5,807385,808818,SPO77,plus,851054,
NC_001144.5,809997,815627,FKS1,plus,851055,
NC_001144.5,815810,815983,,plus,1466421,
NC_001144.5,816094,817761,GAS2,plus,851056,
NC_001144.5,818609,818680,TRR4,plus,851057,
NC_001144.5,819312,820142,RPL26A,plus,851058,
NC_001144.5,820511,822040,,plus,851059,
NC_001144.5,822287,822592,CIS1,minus,851060,
NC_001144.5,823828,826413,KAP95,minus,851061,
NC_001144.5,826977,827873,DIC1,minus,851063,
NC_001144.5,828730,829380,ORM2,plus,851064,
NC_001144.5,829489,830364,NIT3,minus,851065,
NC_001144.5,831116,833539,LUG1,plus,851066,
NC_001144.5,834352,836163,BUD8,plus,851067,
NC_001144.5,836350,837357,TAL1,minus,851068,
NC_001144.5,838066,839253,ILV5,minus,851069,
NC_001144.5,840321,840914,ATG33,plus,851070,
NC_001144.5,841331,844000,RSC2,plus,851071,
NC_001144.5,843487,844050,,minus,851072,
NC_001144.5,844282,845730,ADE13,plus,851073,
NC_001144.5,846103,847422,VPS38,plus,851074,
NC_001144.5,847388,849124,DCR2,minus,851075,
NC_001144.5,849383,849679,,minus,1466422,
NC_001144.5,849866,852019,STE11,plus,851076,
NC_001144.5,852495,853151,NMD4,minus,851077,
NC_001144.5,853461,853718,,plus,851078,
NC_001144.5,854062,854391,GRX8,plus,851079,
NC_001144.5,855199,855531,,plus,851080,
NC_001144.5,856442,857317,RPS22B,plus,851082,
NC_001144.5,856710,856920,,plus,9164950,
NC_001144.5,857540,859336,MDM30,plus,851083,
NC_001144.5,859552,861525,SSQ1,plus,851084,
NC_001144.5,861718,862254,ARC18,minus,851085,
NC_001144.5,862714,866784,ROM2,plus,851086,
NC_001144.5,867354,868391,ELO3,plus,851087,
NC_001144.5,868662,871367,VID22,minus,851088,
NC_001144.5,871697,872728,STP3,plus,851089,
NC_001144.5,872826,873554,PSY3,minus,851091,
NC_001144.5,873746,874792,FBP1,minus,851092,
NC_001144.5,875376,875471,,plus,851093,
NC_001144.5,875736,877178,SEC61,minus,851095,
NC_001144.5,878282,879508,CSR1,plus,851096,
NC_001144.5,879723,881924,CTF3,plus,851097,
NC_001144.5,882067,884751,NAM2,minus,851098,
NC_001144.5,885288,888632,SMC6,plus,851099,
NC_001144.5,888851,892900,IKI3,minus,851100,
NC_001144.5,892992,893390,SWC7,minus,851101,
NC_001144.5,893628,896270,VAC14,plus,851102,
NC_001144.5,896374,897672,REH1,minus,851103,
NC_001144.5,898651,898821,RPS29A,plus,851104,
NC_001144.5,899180,899382,,plus,9164927,
NC_001144.5,899577,902660,STE23,minus,851105,
NC_001144.5,903066,903404,ECM19,plus,851106,
NC_001144.5,903724,904440,CCW14,plus,851107,
NC_001144.5,904749,906305,ART10,minus,851108,
NC_001144.5,907079,907918,ATP10,plus,851109,
NC_001144.5,907950,909398,CST9,plus,851110,
NC_001144.5,909729,909965,COX8,minus,851111,
NC_001144.5,910235,912310,VPS33,minus,851112,
NC_001144.5,912550,914892,AFG2,minus,851113,
NC_001144.5,915156,919019,SKI2,minus,851114,
NC_001144.5,919536,921596,BDF1,minus,851115,
NC_001144.5,922442,924448,DUS3,minus,851117,
NC_001144.5,925568,927619,SFP1,plus,851119,
NC_001144.5,928743,929600,SEI1,plus,851120,
NC_001144.5,929789,930892,DUS4,plus,851121,
NC_001144.5,931065,931755,RPL31B,minus,851122,
NC_001144.5,932206,932355,,minus,1466423,
NC_001144.5,932967,933653,,plus,851123,
NC_001144.5,933885,934253,BLS1,minus,851124,
NC_001144.5,934414,937233,UTP21,minus,851125,
NC_001144.5,937541,940981,VIP1,plus,851126,
NC_001144.5,941483,946796,,plus,851128,
NC_001144.5,941483,942799,,plus,851127,
NC_001144.5,947253,947978,CTR3,plus,851129,
NC_001144.5,948368,949192,BER1,plus,851130,
NC_001144.5,950267,950473,,minus,1466424,
NC_001144.5,951156,953183,INA1,plus,851131,
NC_001144.5,953353,954144,PUN1,minus,851132,
NC_001144.5,954259,954597,,minus,851133,
NC_001144.5,955010,956710,VPS36,plus,851135,
NC_001144.5,956914,958095,CDC73,minus,851136,
NC_001144.5,958428,962735,,plus,851137,
NC_001144.5,962972,963055,,minus,851138,
NC_001144.5,963785,964879,URA4,plus,851139,
NC_001144.5,965090,965560,RPN13,minus,851140,
NC_001144.5,965897,971695,DCK1,plus,851141,
NC_001144.5,971917,973170,ATG17,minus,851142,
NC_001144.5,973395,975521,SPP382,plus,851143,
NC_001144.5,975983,976056,,minus,851144,
NC_001144.5,982894,986817,TUS1,plus,851145,
NC_001144.5,987062,988113,TDA5,plus,851146,
NC_001144.5,988428,990440,MAG2,plus,851147,
NC_001144.5,990777,992732,CRN1,plus,851148,
NC_001144.5,993434,1000129,SEN1,plus,851150,
NC_001144.5,1000342,1001703,ATG23,minus,851151,
NC_001144.5,1002557,1004128,IMD3,plus,851152,
NC_001144.5,1004347,1006008,CNA1,minus,851153,
NC_001144.5,1006378,1006995,TSR2,plus,851154,
NC_001144.5,1007421,1011245,ECM30,minus,851156,
NC_001144.5,1011622,1012023,DIF1,minus,851157,
NC_001144.5,1012501,1013775,CAR2,plus,851158,
NC_001144.5,1013909,1014178,LSM3,minus,851159,
NC_001144.5,1014491,1015450,MRPL4,plus,851160,
NC_001144.5,1015568,1017697,SEC39,minus,851161,
NC_001144.5,1018141,1018908,RPS1A,minus,851162,
NC_001144.5,1019315,1022251,SIR3,minus,851163,
