"Genes, RefSeq propagation from SGD, annotation version R64-2-1"
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_001143.9,178515,179174,MRP8,plus,853715,
NC_001143.9,179667,180263,SDH3,plus,853716,
NC_001143.9,180779,182425,TGL1,plus,853717,
NC_001143.9,182958,184544,CTK1,plus,853718,
NC_001143.9,184803,185012,HSK3,minus,853719,
NC_001143.9,185286,185681,MRPL31,minus,853720,
NC_001143.9,185957,186292,CMC1,plus,853721,
NC_001143.9,186460,188640,APL2,minus,853723,
NC_001143.9,189124,191442,OCT1,minus,853724,
NC_001143.9,191679,193070,RCI50,minus,853725,
NC_001143.9,193574,194866,RMA1,minus,853727,
NC_001143.9,195288,196028,SHE2,minus,853728,
NC_001143.9,196349,200167,MYO3,minus,853729,
NC_001143.9,200884,201771,PMU1,minus,853730,
NC_001143.9,202999,203071,,plus,853731,
NC_001143.9,203541,205253,PGM1,plus,853732,
NC_001143.9,205707,207749,YPK1,plus,853733,
NC_001143.9,208247,210130,RRN3,plus,853734,
NC_001143.9,210593,212332,SSH4,plus,853735,
NC_001143.9,212495,212998,SRP21,minus,853737,
NC_001143.9,214142,216700,DGR2,plus,853738,
NC_001143.9,217344,218318,OAC1,plus,853739,
NC_001143.9,218570,219217,VPH2,minus,853741,
NC_001143.9,219895,219967,,plus,853742,
NC_001143.9,220324,220974,SBA1,plus,853743,
NC_001143.9,221344,222900,PRR1,minus,853744,
NC_001143.9,223352,224455,APN1,minus,853746,
NC_001143.9,224727,225875,RAD27,minus,853747,
NC_001143.9,226570,228765,ABF1,plus,853748,
NC_001143.9,228939,229880,KTI12,minus,853750,
NC_001143.9,232227,233891,HAP4,plus,853751,
NC_001143.9,234426,235787,SLD2,plus,853752,
NC_001143.9,236141,237070,,plus,853753,
NC_001143.9,237147,237266,,minus,853754,
NC_001143.9,237536,238891,AAT1,plus,853755,
NC_001143.9,239185,242583,SEG2,minus,853756,
NC_001143.9,243220,245373,GFA1,minus,853757,
NC_001143.9,246138,247682,APE1,minus,853758,
NC_001143.9,248062,248367,,minus,853759,
NC_001143.9,248920,253476,HSL1,plus,853760,
NC_001143.9,253697,255460,YPF1,minus,853761,
NC_001143.9,255720,256472,UTP11,minus,853762,
NC_001143.9,256770,257843,MTC2,plus,853763,
NC_001143.9,258503,258913,,minus,853764,
NC_001143.9,259073,259222,,minus,1500486,
NC_001143.9,259253,259531,CWP2,plus,853765,
NC_001143.9,261132,261851,CWP1,plus,853766,
NC_001143.9,262277,263113,YJU2,plus,853767,
NC_001143.9,263349,264290,YJU3,plus,853768,
NC_001143.9,264789,265808,MBR1,plus,853769,
NC_001143.9,266145,269459,BUD2,minus,853770,
NC_001143.9,269718,270650,,minus,853771,
NC_001143.9,271878,273209,CUE2,plus,853772,
NC_001143.9,273394,275043,MIF2,plus,853773,
NC_001143.9,275283,276998,CAB3,plus,853774,
NC_001143.9,277189,277863,CYT2,minus,853775,
NC_001143.9,278281,278664,SRX1,plus,853776,
NC_001143.9,279123,280127,MDH1,plus,853777,
NC_001143.9,280509,280859,HOT13,plus,853778,
NC_001143.9,281025,282329,RRP14,minus,853780,
NC_001143.9,282891,284455,TEF4,plus,853781,
NC_001143.9,283185,283279,,plus,9164913,
NC_001143.9,285030,286208,VMA5,plus,853782,
NC_001143.9,286603,288573,SMY1,plus,853783,
NC_001143.9,288845,291052,DHR2,plus,853784,
NC_001143.9,291453,292631,PSG1,plus,853785,
NC_001143.9,292956,294308,,minus,853787,
NC_001143.9,294610,296193,MUD2,minus,853788,
NC_001143.9,296430,299075,LHS1,plus,853789,
NC_001143.9,299582,301882,STB6,plus,853790,
NC_001143.9,302918,303023,,plus,853791,
NC_001143.9,305114,305884,,plus,853792,
NC_001143.9,306211,306720,,plus,853793,
NC_001143.9,307285,307827,,plus,853794,
NC_001143.9,308144,308217,,minus,853795,
NC_001143.9,309206,309442,,plus,1500487,
NC_001143.9,310199,313078,NUP100,plus,853796,
NC_001143.9,313401,313472,,minus,853797,
NC_001143.9,314812,315273,YNK1,plus,853798,
NC_001143.9,315954,316175,DPC7,plus,3799975,
NC_001143.9,316437,317057,YET1,minus,853800,
NC_001143.9,317764,320673,MNR2,plus,853801,
NC_001143.9,321015,321518,,minus,853802,
NC_001143.9,323228,325120,MSN4,plus,853803,
NC_001143.9,325771,326112,BLI1,plus,853804,
NC_001143.9,326408,327487,FBA1,minus,853805,
NC_001143.9,328118,329443,MPE1,minus,853806,
NC_001143.9,330166,330534,TOA2,plus,853807,
NC_001143.9,330856,333969,NUP120,minus,853808,
NC_001143.9,334412,334915,TMA19,minus,853809,
NC_001143.9,335321,336157,OAR1,minus,853810,
NC_001143.9,336537,338753,DEF1,minus,853811,
NC_001143.9,339182,339442,MDM35,minus,853812,
NC_001143.9,339668,340546,ASK1,minus,853814,
NC_001143.9,341312,342373,SFK1,plus,853815,
NC_001143.9,342852,345620,,minus,853816,
NC_001143.9,346075,346764,CSE4,minus,853817,
NC_001143.9,347214,349136,ELM1,minus,853818,
NC_001143.9,349463,351013,ANR2,plus,853819,
NC_001143.9,351275,352624,DCW1,minus,853820,
NC_001143.9,353493,355079,PRI2,plus,853821,
NC_001143.9,356322,356642,MMO1,plus,853822,
NC_001143.9,356748,357848,PHD1,plus,853823,
NC_001143.9,358475,359566,SPC42,plus,853824,
NC_001143.9,360143,360817,VPS24,plus,853825,
NC_001143.9,361058,361828,NFU1,minus,853826,
NC_001143.9,362622,364193,PTM1,plus,853827,
NC_001143.9,364776,364876,,plus,9164914,
NC_001143.9,365605,369117,RGT1,plus,853828,
NC_001143.9,369365,369721,AIM26,plus,853829,
NC_001143.9,369891,371390,UGP1,plus,853830,
NC_001143.9,371829,374105,TUL1,plus,853832,
NC_001143.9,374505,375215,,plus,853833,
NC_001143.9,375456,378572,TTI1,plus,853834,
NC_001143.9,379680,379753,,plus,853835,
NC_001143.9,380065,381858,IXR1,minus,853836,
NC_001143.9,382716,384725,MAE1,minus,853839,
NC_001143.9,385758,387206,TFA1,plus,853840,
NC_001143.9,387562,388905,TCD2,plus,853841,
NC_001143.9,389380,389883,GPX1,minus,853842,
NC_001143.9,390240,392279,PAN3,minus,853843,
NC_001143.9,392526,393140,URA6,minus,853844,
NC_001143.9,393146,393373,MIN9,minus,3799976,
NC_001143.9,393721,394554,SKA1,plus,853845,
NC_001143.9,394726,397248,CDC16,minus,853846,
NC_001143.9,397344,398750,MAK11,minus,853847,
NC_001143.9,398832,402080,SPT23,minus,853848,
NC_001143.9,402568,403518,RAM2,plus,853849,
NC_001143.9,403580,403879,MCO12,minus,853850,
NC_001143.9,404102,405091,SWD2,plus,853851,
NC_001143.9,405190,407241,HCS1,minus,853852,
NC_001143.9,407465,407989,ATP7,minus,853853,
NC_001143.9,408544,411483,PUT3,plus,853854,
NC_001143.9,411619,416913,URB1,minus,853855,
NC_001143.9,417508,418023,ARC19,minus,853856,
NC_001143.9,418310,420061,PRP40,plus,853857,
NC_001143.9,420155,421216,CCE1,minus,853858,
NC_001143.9,421424,425875,UFD4,minus,853859,
NC_001143.9,426242,426952,MRT4,plus,853860,
NC_001143.9,427295,428551,LAC1,minus,853861,
NC_001143.9,429302,430108,CAP1,plus,853862,
NC_001143.9,430198,430632,SFT1,minus,853863,
NC_001143.9,431030,431138,,minus,9164916,
NC_001143.9,431906,432720,RPL14A,plus,853864,
NC_001143.9,433093,434877,BYE1,minus,853865,
NC_001143.9,435580,436785,AUR1,plus,853866,
NC_001143.9,437097,437492,MRP17,minus,853867,
NC_001143.9,437778,438544,DID4,plus,853868,
NC_001143.9,438777,439385,MET14,minus,853869,
NC_001143.9,440608,442722,VPS1,minus,853870,
NC_001143.9,443232,444938,PAP1,plus,853871,
NC_001143.9,445381,446727,OSH6,plus,853872,
NC_001143.9,446799,448036,ECM9,minus,853873,
NC_001143.9,448521,450167,,minus,853874,
NC_001143.9,450423,451217,MRPL13,minus,853875,
NC_001143.9,451434,451988,MEH1,plus,853876,
NC_001143.9,452201,454078,RSC4,plus,853877,
NC_001143.9,454352,457054,FOX2,minus,853878,
NC_001143.9,458557,458670,,plus,853879,
NC_001143.9,458924,461239,TOF2,minus,853880,
NC_001143.9,461635,462696,,minus,853881,
NC_001143.9,463959,464948,PRY2,plus,853882,
NC_001143.9,465367,466071,YPT52,minus,853884,
NC_001143.9,466961,468667,,minus,853885,
NC_001143.9,469717,471339,MIC60,plus,853886,
NC_001143.9,471694,473349,HEL1,minus,853887,
NC_001143.9,473723,475900,,minus,853888,
NC_001143.9,476216,478063,IRS4,minus,853889,
NC_001143.9,478338,478832,VPS51,plus,853890,
NC_001143.9,479234,481981,ALY1,plus,853891,
NC_001143.9,482171,483139,NTR2,minus,853892,
NC_001143.9,483419,485011,RQT4,plus,853893,
NC_001143.9,485144,487372,DBP7,minus,853894,
NC_001143.9,487770,488618,RPC37,plus,853895,
NC_001143.9,488738,489655,GCN3,minus,853896,
NC_001143.9,490968,491040,,plus,853897,
NC_001143.9,491364,493661,BCH2,plus,853898,
NC_001143.9,494257,497358,SAP190,plus,853899,
NC_001143.9,497578,499833,SET3,minus,853900,
NC_001143.9,500282,501103,GMH1,plus,853901,
NC_001143.9,501344,506395,SPO14,minus,853902,
NC_001143.9,506517,506831,,plus,853903,
NC_001143.9,506898,507707,DAL80,plus,853904,
NC_001143.9,507939,508553,DID2,plus,853906,
NC_001143.9,508702,510633,CAF4,minus,853908,
NC_001143.9,510910,511797,SPC34,minus,853909,
NC_001143.9,511999,513159,KAE1,minus,853910,
NC_001143.9,513332,513403,,minus,853911,
NC_001143.9,515063,516871,GAP1,plus,853912,
NC_001143.9,517988,518060,,plus,853913,
NC_001143.9,518198,518950,,plus,853914,
NC_001143.9,519527,520624,UTH1,plus,853916,
NC_001143.9,520897,521712,SHB17,minus,853917,
NC_001143.9,522015,523346,UIP5,plus,853918,
NC_001143.9,523418,523969,,minus,853919,
NC_001143.9,524223,525074,PLN1,minus,853920,
NC_001143.9,525387,526640,NAP1,minus,853922,
NC_001143.9,526830,527231,FMP46,minus,853923,
NC_001143.9,527815,530484,TRK2,plus,853924,
NC_001143.9,530946,532202,HFL1,plus,853925,
NC_001143.9,532550,533464,MRS4,minus,853926,
NC_001143.9,534067,535281,YSR3,minus,853927,
NC_001143.9,535647,547925,DYN1,minus,853928,
NC_001143.9,548216,549091,RHO4,plus,853929,
NC_001143.9,549448,551367,TRM2,plus,853930,
NC_001143.9,551657,552242,RPS21A,plus,853931,
NC_001143.9,552770,554620,GLG1,plus,853932,
NC_001143.9,554987,556174,TIF1,plus,853933,
NC_001143.9,556518,557342,UTP30,plus,853934,
NC_001143.9,557677,558954,KTR2,plus,853935,
NC_001143.9,559016,559366,,minus,9164915,
NC_001143.9,559666,560652,TFA2,plus,853936,
NC_001143.9,560789,562297,LAS1,minus,853937,
NC_001143.9,562547,565138,OAF3,plus,853938,
NC_001143.9,565299,565892,PAM17,minus,853939,
NC_001143.9,566113,567198,CCP1,minus,853940,
NC_001143.9,567918,570149,GPT2,plus,853941,
NC_001143.9,570328,570909,BET3,minus,853942,
NC_001143.9,571612,573393,MET1,plus,853943,
NC_001143.9,573574,574632,,plus,853944,
NC_001143.9,574934,575980,DRE2,minus,853945,
NC_001143.9,576435,578123,SIS2,minus,853946,
NC_001143.9,578187,578507,,minus,853947,
NC_001143.9,578965,579060,,plus,853948,
NC_001143.9,579209,579676,AIM29,plus,853949,
NC_001143.9,579827,580750,,minus,853950,
NC_001143.9,582283,583395,ECM4,plus,853951,
NC_001143.9,583653,584744,MSA2,plus,853952,
NC_001143.9,584952,586709,,plus,853953,
NC_001143.9,586789,589305,TRZ1,minus,853954,
NC_001143.9,590395,591357,MTD1,plus,853955,
NC_001143.9,591506,592540,RPF2,minus,853956,
NC_001143.9,592825,596298,NUP133,plus,853957,
NC_001143.9,596421,596822,DAD2,minus,853958,
NC_001143.9,597055,598890,HBS1,minus,853959,
NC_001143.9,599094,599681,MRPL20,minus,853960,
NC_001143.9,599857,603072,PRP16,plus,853961,
NC_001143.9,603195,604232,OMA1,minus,853962,
NC_001143.9,604405,605418,TVP38,minus,853963,
NC_001143.9,605633,608365,TGL4,minus,853964,
NC_001143.9,608946,611066,PXL1,plus,853965,
NC_001143.9,611525,612265,SRL3,plus,853966,
NC_001143.9,612665,613885,SRP40,minus,853967,
NC_001143.9,615730,617535,PTR2,plus,853968,
NC_001143.9,617996,618750,RPL40B,minus,853969,
NC_001143.9,619805,625432,MLP1,plus,853970,
NC_001143.9,625864,626205,PCC1,plus,1500489,
NC_001143.9,626793,630380,ESL2,plus,853971,
NC_001143.9,631152,632801,PCK1,plus,853972,
NC_001143.9,633026,635179,UBP11,minus,853973,
NC_001143.9,635851,638286,BAS1,plus,853974,
NC_001143.9,638901,639968,SKG1,minus,853975,
NC_001143.9,640540,642504,SIR1,plus,853976,
NC_001143.9,646356,649865,FLO10,plus,853977,
NC_001143.9,653080,656736,NFT1,plus,853978,
NC_001143.9,656836,657756,,plus,853979,
NC_001143.9,658716,660464,VBA5,minus,853980,
NC_001143.9,661442,663289,GEX2,plus,853981,
